"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"39","Energy_MYO_ED","heart_intensity_Energy_MYO_ED","ie",":=","a*b","ie",-0.0325270684741057,0.00491297736351554,-6.62064285409828,3.576405838146e-11,-0.0421563271634567,-0.0228978097847547,5.20724690034058e-08,187,"#FFD92F","Global Intensity",TRUE
"40","Energy_MYO_ES","heart_intensity_Energy_MYO_ES","ie",":=","a*b","ie",-0.0414558214961304,0.00511548431125328,-8.10398761363298,4.44089209850063e-16,-0.0514819865096666,-0.0314296564825943,6.98996416303999e-13,186,"#FFD92F","Global Intensity",TRUE
"41","Entropy_MYO_ED","heart_intensity_Entropy_MYO_ED","ie",":=","a*b","ie",0.00381677041370316,0.00325247124306337,1.17349858875564,0.240595922469428,-0.00255795608345326,0.0101914969108596,1,175,"#A6D854","Global Variance",FALSE
"42","Entropy_MYO_ES","heart_intensity_Entropy_MYO_ES","ie",":=","a*b","ie",-0.00275864549472887,0.00241174703865134,-1.14383699887179,0.25269124261172,-0.00748558283030662,0.00196829184084888,1,227,"#FFD92F","Global Intensity",FALSE
"43","Flatness_LV_ED","heart_shape_Flatness_LV_ED","ie",":=","a*b","ie",0.000358074755015617,0.000333406863950248,1.07398735218915,0.282828350260492,-0.000295390690525315,0.00101154020055655,1,129,"#E78AC3","Shape",FALSE
"44","Flatness_LV_ES","heart_shape_Flatness_LV_ES","ie",":=","a*b","ie",0.000990308695231169,0.000575713194454794,1.72014243336737,0.0854065540769631,-0.000138068431324731,0.00211868582178707,1,145,"#E78AC3","Shape",FALSE
"45","Flatness_RV_ED","heart_shape_Flatness_RV_ED","ie",":=","a*b","ie",-0.00224913932099595,0.00205222575913886,-1.09595121832002,0.273100122989786,-0.00627142789705348,0.00177314925506158,1,140,"#E78AC3","Shape",FALSE
"46","Flatness_RV_ES","heart_shape_Flatness_RV_ES","ie",":=","a*b","ie",0.00175464369864599,0.000665771298710184,2.63550516828423,0.00840121463810495,0.000449755931233575,0.00305953146605841,1,122,"#E78AC3","Shape",FALSE
"47","GrayLevelNonUniformity_gldm_MYO_ED","heart_texture_GrayLevelNonUniformity_gldm_MYO_ED","ie",":=","a*b","ie",0.0213039315807954,0.00254014868655999,8.38688368657913,0,0.0163253316397611,0.0262825315218297,0,66,"#8DA0CB","Local Uniformity",TRUE
"48","GrayLevelNonUniformity_gldm_MYO_ES","heart_texture_GrayLevelNonUniformity_gldm_MYO_ES","ie",":=","a*b","ie",0.0211708299520834,0.00297314209427754,7.12069227798809,1.07380770941745e-12,0.0153435785263794,0.0269980813777873,1.59782587161317e-09,65,"#8DA0CB","Local Uniformity",TRUE
"49","GrayLevelNonUniformity_glrlm_MYO_ED","heart_texture_GrayLevelNonUniformity_glrlm_MYO_ED","ie",":=","a*b","ie",0.0216945152091358,0.00263138937106463,8.24450970566871,2.22044604925031e-16,0.0165370868125476,0.026851943605724,3.52828877225875e-13,67,"#8DA0CB","Local Uniformity",TRUE
"50","GrayLevelNonUniformity_glrlm_MYO_ES","heart_texture_GrayLevelNonUniformity_glrlm_MYO_ES","ie",":=","a*b","ie",0.0223225449070684,0.00342061207407138,6.52589198181103,6.7597927255747e-11,0.0156182684368057,0.0290268213773312,9.82197883026004e-08,68,"#8DA0CB","Local Uniformity",TRUE
"51","GrayLevelNonUniformity_glszm_MYO_ED","heart_texture_GrayLevelNonUniformity_glszm_MYO_ED","ie",":=","a*b","ie",0.00513567857173871,0.00146978700406269,3.49416518008597,0.000475546690693163,0.00225494897883082,0.00801640816464661,0.263452866644012,5,"#66C2A5","Size",FALSE
"52","GrayLevelNonUniformity_glszm_MYO_ES","heart_texture_GrayLevelNonUniformity_glszm_MYO_ES","ie",":=","a*b","ie",0.00266170412830507,0.00176991776126279,1.5038575161854,0.13261805791067,-0.000807270939367752,0.0061306791959779,1,42,"#66C2A5","Size",FALSE
"53","GrayLevelNonUniformityNormalized_glrlm_MYO_ED","heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ED","ie",":=","a*b","ie",0.00166239619039543,0.00239463745640182,0.694216231334386,0.487546615014214,-0.00303100698018273,0.00635579936097359,1,78,"#8DA0CB","Local Uniformity",FALSE
