"","features","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj","Number","cluster","nickname","sig"
"48","GrayLevelNonUniformity_gldm_MYO_ES","heart_texture_GrayLevelNonUniformity_gldm_MYO_ES","de",":=","c","de",-0.0420651946074313,0.0105929868426782,-3.97104190085032,7.15589910158521e-05,-0.0628270673077872,-0.0213033219070753,0.000294808571515974,65,"#8DA0CB","Local Uniformity",TRUE
"49","GrayLevelNonUniformity_glrlm_MYO_ED","heart_texture_GrayLevelNonUniformity_glrlm_MYO_ED","de",":=","c","de",-0.0406349327196863,0.0107515661106359,-3.779443134288,0.000157179483194492,-0.061707615073934,-0.0195622503654386,0.000390915224182109,67,"#8DA0CB","Local Uniformity",TRUE
"50","GrayLevelNonUniformity_glrlm_MYO_ES","heart_texture_GrayLevelNonUniformity_glrlm_MYO_ES","de",":=","c","de",-0.042918454360972,0.010599697554716,-4.04902631791383,5.14311615888996e-05,-0.0636934798152326,-0.0221434289067113,0.000277624289743233,68,"#8DA0CB","Local Uniformity",TRUE
"51","GrayLevelNonUniformity_glszm_MYO_ED","heart_texture_GrayLevelNonUniformity_glszm_MYO_ED","de",":=","c","de",-0.0426944527526968,0.0105813373805382,-4.03488247442358,5.46296346715103e-05,-0.0634334929268191,-0.0219554125785745,0.000277624289743233,5,"#66C2A5","Size",TRUE
"52","GrayLevelNonUniformity_glszm_MYO_ES","heart_texture_GrayLevelNonUniformity_glszm_MYO_ES","de",":=","c","de",-0.0424753678463518,0.0105862609325382,-4.01231068429445,6.01272945790488e-05,-0.06322405800507,-0.0217266776876336,0.000277624289743233,42,"#66C2A5","Size",TRUE
"53","GrayLevelNonUniformityNormalized_glrlm_MYO_ED","heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ED","de",":=","c","de",-0.0413201622701281,0.0106031636291116,-3.89696544498106,9.74055106741645e-05,-0.0621019811053719,-0.0205383434348843,0.000315064738230014,78,"#8DA0CB","Local Uniformity",TRUE
"54","GrayLevelNonUniformityNormalized_glrlm_MYO_ES","heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ES","de",":=","c","de",-0.0382007685728938,0.0107435500868641,-3.55569325446726,0.000376983717514046,-0.0592577398092496,-0.017143797336538,0.000748255560520303,75,"#8DA0CB","Local Uniformity",TRUE
"55","GrayLevelNonUniformityNormalized_glszm_MYO_ED","heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ED","de",":=","c","de",-0.0303505989166736,0.0110650587124698,-2.74292253709146,0.0060895048762053,-0.0520377154799355,-0.00866348235341163,0.00830963686232181,84,"#8DA0CB","Local Uniformity",TRUE
"56","GrayLevelNonUniformityNormalized_glszm_MYO_ES","heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ES","de",":=","c","de",-0.0265637135799759,0.0111490010763436,-2.38260929370074,0.0171904282910194,-0.0484153541532077,-0.00471207300674406,0.0210462252908742,69,"#8DA0CB","Local Uniformity",TRUE
"57","GrayLevelVariance_gldm_MYO_ED","heart_texture_GrayLevelVariance_gldm_MYO_ED","de",":=","c","de",-0.0411125955166301,0.0106151745173718,-3.8730023184592,0.000107502804630233,-0.0619179552602863,-0.020307235772974,0.000330228428603872,149,"#A6D854","Global Variance",TRUE
"58","GrayLevelVariance_gldm_MYO_ES","heart_texture_GrayLevelVariance_gldm_MYO_ES","de",":=","c","de",-0.040250504624857,0.0106990801083983,-3.76205283230492,0.000168524436484851,-0.0612203163050265,-0.0192806929446875,0.000397778399630911,217,"#FFD92F","Global Intensity",TRUE
"59","GrayLevelVariance_glrlm_MYO_ED","heart_texture_GrayLevelVariance_glrlm_MYO_ED","de",":=","c","de",-0.0396133740247268,0.0106421698947037,-3.72230235155719,0.000197414428102283,-0.0604716437357025,-0.0187551043137511,0.000449943507722383,153,"#A6D854","Global Variance",TRUE
"60","GrayLevelVariance_glrlm_MYO_ES","heart_texture_GrayLevelVariance_glrlm_MYO_ES","de",":=","c","de",-0.0383049361909984,0.0107362755861156,-3.56780485781636,0.000359984435146732,-0.0593476496678816,-0.0172622227141152,0.000725507092372644,218,"#FFD92F","Global Intensity",TRUE
"61","GrayLevelVariance_glszm_MYO_ED","heart_texture_GrayLevelVariance_glszm_MYO_ED","de",":=","c","de",-0.0280756221936164,0.0110182159323629,-2.54810963643871,0.0108308426454449,-0.0496709285949331,-0.0064803157922997,0.0141884038655328,159,"#A6D854","Global Variance",TRUE
"62","GrayLevelVariance_glszm_MYO_ES","heart_texture_GrayLevelVariance_glszm_MYO_ES","de",":=","c","de",-0.0261029476709056,0.0110542387309031,-2.36135190367588,0.0182084430019989,-0.0477688574599834,-0.00443703788182783,0.0220861669746468,121,"#E78AC3","Shape",TRUE
"63","HighGrayLevelEmphasis_gldm_MYO_ED","heart_texture_HighGrayLevelEmphasis_gldm_MYO_ED","de",":=","c","de",-0.0269105163509665,0.0115249899226203,-2.3349709224603,0.0195449398039587,-0.0494990815214894,-0.00432195118044353,0.023598037919987,209,"#FFD92F","Global Intensity",TRUE
"64","HighGrayLevelEmphasis_gldm_MYO_ES","heart_texture_HighGrayLevelEmphasis_gldm_MYO_ES","de",":=","c","de",-0.0191441738288598,0.0116554051139353,-1.64251466523209,0.10048338945288,-0.0419883480773969,0.00370000041967731,0.108787801804358,229,"#FFD92F","Global Intensity",FALSE
"65","HighGrayLevelRunEmphasis_glrlm_MYO_ED","heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ED","de",":=","c","de",-0.0244834266906295,0.0115125573716254,-2.12667141628957,0.0334473940752755,-0.0470476245089663,-0.00191922887229261,0.0389476322120986,211,"#FFD92F","Global Intensity",TRUE
"66","HighGrayLevelRunEmphasis_glrlm_MYO_ES","heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ES","de",":=","c","de",-0.0198058292702781,0.0116475770651425,-1.70042483166311,0.0890510443167025,-0.0426346608251121,0.00302300228455596,0.0972140567124002,231,"#FFD92F","Global Intensity",FALSE
