"","mediator","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper"
"310","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","~","cov_age","",0.0768043264112531,0.00900469195113055,8.5293674484456,0,0.0591554544951595,0.0944531983273467
"311","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","~","cov_sex","",-0.285248527458948,0.00996386309415273,-28.6283065878681,0,-0.304777340270376,-0.265719714647521
"312","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0298090737820234,0.0108648351239371,-2.74362872901301,0.00607642185592572,-0.0511037593229058,-0.00851438824114093
"313","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","cog_latent_g","~","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","b",-0.0447898445501508,0.0092643324132943,-4.83465430125083,1.33377215161268e-06,-0.0629476024210147,-0.0266320866792869
"314","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","cog_latent_g","~","cov_age","",-0.173947273225154,0.00899461985056327,-19.339035569609,0,-0.191576404186887,-0.156318142263421
"315","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","cog_latent_g","~","cov_sex","",0.0888581207726574,0.0108451708882216,8.19333523542373,2.22044604925031e-16,0.0676019764255608,0.110114265119754
"316","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","de",":=","c","de",-0.0298090737820234,0.0108648351239371,-2.74362872901301,0.00607642185592572,-0.0511037593229058,-0.00851438824114093
"317","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","ie",":=","a*b","ie",-0.0071648819679465,0.00155580151092756,-4.60526739280183,4.11936206390351e-06,-0.0102141968964575,-0.00411556703943548
"318","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","te",":=","c+a*b","te",-0.0369739557499699,0.0107709612283485,-3.43274429887062,0.000597505316475733,-0.0580846518364103,-0.0158632596635295
"319","heart_shape_SurfaceAreatoVolumeRatio_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",19.3781861383667,7.00149555871697,2.76772097844732,0.00564497617262849,5.65550700536428,33.1008652713691
"320","heart_shape_Sphericity_RV_ED","heart_shape_Sphericity_RV_ED","~","cardio_latent_gvrf","a",0.228187787534499,0.0104673460550866,21.7999659449122,0,0.207672166252811,0.248703408816186
"321","heart_shape_Sphericity_RV_ED","heart_shape_Sphericity_RV_ED","~","cov_age","",0.0358571054519136,0.00914749592713096,3.91988208986937,8.85923017670542e-05,0.0179283428860101,0.0537858680178171
"322","heart_shape_Sphericity_RV_ED","heart_shape_Sphericity_RV_ED","~","cov_sex","",-0.162168261472457,0.010403561562715,-15.5877639109328,0,-0.182558867446323,-0.14177765549859
"323","heart_shape_Sphericity_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0360330790035235,0.0109724612661111,-3.28395590830774,0.00102360935279622,-0.0575387079068621,-0.0145274501001849
"324","heart_shape_Sphericity_RV_ED","cog_latent_g","~","heart_shape_Sphericity_RV_ED","b",-0.00412326963242809,0.00916637593204208,-0.449825499520998,0.652836269770804,-0.0220890363279853,0.0138424970631292
"325","heart_shape_Sphericity_RV_ED","cog_latent_g","~","cov_age","",-0.177239475232537,0.00897327197126923,-19.7519339433849,0,-0.194826765119707,-0.159652185345367
"326","heart_shape_Sphericity_RV_ED","cog_latent_g","~","cov_sex","",0.100965699167782,0.0106193814148865,9.50768177760774,0,0.0801520940565109,0.121779304279054
"327","heart_shape_Sphericity_RV_ED","de",":=","c","de",-0.0360330790035235,0.0109724612661111,-3.28395590830774,0.00102360935279622,-0.0575387079068621,-0.0145274501001849
"328","heart_shape_Sphericity_RV_ED","ie",":=","a*b","ie",-0.000940879774831951,0.00209211647432953,-0.449726287411163,0.652907814264932,-0.00504135271598074,0.00315959316631684
"329","heart_shape_Sphericity_RV_ED","te",":=","c+a*b","te",-0.0369739587783555,0.01077096123719,-3.43274457721485,0.000597504703113705,-0.058084654882125,-0.015863262674586
"330","heart_shape_Sphericity_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",2.54470931952989,5.70677563750872,0.445910174355615,0.655662132529669,-8.64036539783781,13.7297840368976
"331","heart_shape_Max3Ddiameter_RV_ED","heart_shape_Max3Ddiameter_RV_ED","~","cardio_latent_gvrf","a",-0.349616275193202,0.00937609154473482,-37.2880611846767,0,-0.367993076936633,-0.331239473449772
"332","heart_shape_Max3Ddiameter_RV_ED","heart_shape_Max3Ddiameter_RV_ED","~","cov_age","",-0.126988347675729,0.0084110835556397,-15.0977394096367,0,-0.14347376851574,-0.110502926835718
"333","heart_shape_Max3Ddiameter_RV_ED","heart_shape_Max3Ddiameter_RV_ED","~","cov_sex","",0.428189371701526,0.00884105655411082,48.4319231622188,0,0.410861219270187,0.445517524132865
"334","heart_shape_Max3Ddiameter_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0250102037560418,0.0113083137128757,-2.21166518643403,0.0269898076668853,-0.0471740913591587,-0.00284631615292499
"335","heart_shape_Max3Ddiameter_RV_ED","cog_latent_g","~","heart_shape_Max3Ddiameter_RV_ED","b",0.0342196694580663,0.00985931767860696,3.47079489408453,0.000518920202240425,0.0148957618958576,0.053543577020275
"336","heart_shape_Max3Ddiameter_RV_ED","cog_latent_g","~","cov_age","",-0.173041819924149,0.0090596415056239,-19.1002944009132,0,-0.190798390988016,-0.155285248860282
"337","heart_shape_Max3Ddiameter_RV_ED","cog_latent_g","~","cov_sex","",0.0869818617543204,0.0113403794810203,7.67010150761682,1.70974345792274e-14,0.0647551264005037,0.109208597108137
"338","heart_shape_Max3Ddiameter_RV_ED","de",":=","c","de",-0.0250102037560418,0.0113083137128757,-2.21166518643403,0.0269898076668853,-0.0471740913591587,-0.00284631615292499
"339","heart_shape_Max3Ddiameter_RV_ED","ie",":=","a*b","ie",-0.0119637533742717,0.00346305381160044,-3.45468307024162,0.0005509400378092,-0.0187512141215328,-0.00517629262701072
"340","heart_shape_Max3Ddiameter_RV_ED","te",":=","c+a*b","te",-0.0369739571303136,0.0107709612455856,-3.43274442153127,0.000597505046179503,-0.0580846532505381,-0.0158632610100891
"341","heart_shape_Max3Ddiameter_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",32.3572435920393,13.2767614036325,2.43713377143211,0.0148042016167715,6.33526940958807,58.3792177744905
"342","heart_shape_Max2DdiameterSlice_RV_ED","heart_shape_Max2DdiameterSlice_RV_ED","~","cardio_latent_gvrf","a",-0.405044193443127,0.00918084375474832,-44.118406135998,0,-0.423038316550123,-0.387050070336131
"343","heart_shape_Max2DdiameterSlice_RV_ED","heart_shape_Max2DdiameterSlice_RV_ED","~","cov_age","",-0.0850339487358092,0.0084870351156669,-10.0192761755914,0,-0.101668231898043,-0.0683996655735754
"344","heart_shape_Max2DdiameterSlice_RV_ED","heart_shape_Max2DdiameterSlice_RV_ED","~","cov_sex","",0.399928961023676,0.00899387471857997,44.466814753099,0,0.382301290493794,0.417556631553558
"345","heart_shape_Max2DdiameterSlice_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0163641408564005,0.0114776097595802,-1.42574466279807,0.153942059373011,-0.0388598426137831,0.00613156090098207
"346","heart_shape_Max2DdiameterSlice_RV_ED","cog_latent_g","~","heart_shape_Max2DdiameterSlice_RV_ED","b",0.0508828425550496,0.00981902676107628,5.18206577832691,2.19441792959074e-07,0.0316379037401051,0.070127781369994
"347","heart_shape_Max2DdiameterSlice_RV_ED","cog_latent_g","~","cov_age","",-0.173060499525648,0.00900600922695127,-19.2161139484234,0,-0.190711953254908,-0.155409045796388
"348","heart_shape_Max2DdiameterSlice_RV_ED","cog_latent_g","~","cov_sex","",0.0812848176754595,0.0112336856450852,7.23581024461212,4.62740956663765e-13,0.059267198397448,0.103302436953471
"349","heart_shape_Max2DdiameterSlice_RV_ED","de",":=","c","de",-0.0163641408564005,0.0114776097595802,-1.42574466279807,0.153942059373011,-0.0388598426137831,0.00613156090098207
"350","heart_shape_Max2DdiameterSlice_RV_ED","ie",":=","a*b","ie",-0.0206097999228037,0.00400753301845704,-5.14276484507637,2.70724400230904e-07,-0.0284644203058346,-0.0127551795397728
"351","heart_shape_Max2DdiameterSlice_RV_ED","te",":=","c+a*b","te",-0.0369739407792042,0.0107709613719229,-3.43274286319378,0.000597508480156383,-0.0580846371470452,-0.0158632444113632
"352","heart_shape_Max2DdiameterSlice_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",55.7414208181876,19.4878905294198,2.86031064953069,0.00423226206624672,17.5458572458656,93.9369843905096
"353","heart_shape_Max2DdiameterColumn_RV_ED","heart_shape_Max2DdiameterColumn_RV_ED","~","cardio_latent_gvrf","a",-0.247438864525519,0.0100959570989714,-24.5087080006242,0,-0.267226576828964,-0.227651152222073
"354","heart_shape_Max2DdiameterColumn_RV_ED","heart_shape_Max2DdiameterColumn_RV_ED","~","cov_age","",-0.146224502481732,0.00873682354141493,-16.7365750021833,0,-0.163348361962187,-0.129100643001277
"355","heart_shape_Max2DdiameterColumn_RV_ED","heart_shape_Max2DdiameterColumn_RV_ED","~","cov_sex","",0.296755060104616,0.00974132424073545,30.4635235180522,0,0.277662415431048,0.315847704778184
"356","heart_shape_Max2DdiameterColumn_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0250045728517187,0.0110144711615489,-2.27015645916879,0.0231980917385728,-0.0465925396371096,-0.00341660606632773
"357","heart_shape_Max2DdiameterColumn_RV_ED","cog_latent_g","~","heart_shape_Max2DdiameterColumn_RV_ED","b",0.0483730678933266,0.00944290154627134,5.12269111949255,3.01205542285743e-07,0.0298653209530772,0.066880814833576
"358","heart_shape_Max2DdiameterColumn_RV_ED","cog_latent_g","~","cov_age","",-0.1703139693185,0.00907942601347895,-18.7582308689623,0,-0.188109317305215,-0.152518621331785
"359","heart_shape_Max2DdiameterColumn_RV_ED","cog_latent_g","~","cov_sex","",0.0872793966752693,0.0108856215669149,8.01786063742481,1.11022302462516e-15,0.0659439704547837,0.108614822895755
"360","heart_shape_Max2DdiameterColumn_RV_ED","de",":=","c","de",-0.0250045728517187,0.0110144711615489,-2.27015645916879,0.0231980917385728,-0.0465925396371096,-0.00341660606632773
"361","heart_shape_Max2DdiameterColumn_RV_ED","ie",":=","a*b","ie",-0.0119693769931406,0.00238904138642645,-5.01011705412289,5.43969389532606e-07,-0.016651812068112,-0.00728694191816908
"362","heart_shape_Max2DdiameterColumn_RV_ED","te",":=","c+a*b","te",-0.0369739498448593,0.010770961303846,-3.43274372656569,0.00059750657761426,-0.0580846460792721,-0.0158632536104464
"363","heart_shape_Max2DdiameterColumn_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",32.3724596462197,11.3899480171507,2.84219555677287,0.00448039998694494,10.0485717468209,54.6963475456184
"364","heart_shape_Max2DdiameterRow_RV_ED","heart_shape_Max2DdiameterRow_RV_ED","~","cardio_latent_gvrf","a",-0.261642248613617,0.00998477638678776,-26.2041169955326,0,-0.281212050725407,-0.242072446501827
"365","heart_shape_Max2DdiameterRow_RV_ED","heart_shape_Max2DdiameterRow_RV_ED","~","cov_age","",-0.10319193988394,0.00873916919257854,-11.8079805539836,0,-0.120320396756196,-0.0860634830116842
"366","heart_shape_Max2DdiameterRow_RV_ED","heart_shape_Max2DdiameterRow_RV_ED","~","cov_sex","",0.359896903477409,0.00944035361457287,38.1232439134318,0,0.341394150391524,0.378399656563295
"367","heart_shape_Max2DdiameterRow_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0307484300175491,0.0110553613468686,-2.78131388498291,0.00541393635201626,-0.0524165400934878,-0.00908031994161036
"368","heart_shape_Max2DdiameterRow_RV_ED","cog_latent_g","~","heart_shape_Max2DdiameterRow_RV_ED","b",0.0237940065866601,0.00952802274019443,2.49726593181647,0.0125155059822692,0.00511942517200042,0.0424685880013198
"369","heart_shape_Max2DdiameterRow_RV_ED","cog_latent_g","~","cov_age","",-0.17493193501766,0.00902416197885757,-19.3848398807006,0,-0.192618967486877,-0.157244902548444
"370","heart_shape_Max2DdiameterRow_RV_ED","cog_latent_g","~","cov_sex","",0.0930709574893935,0.0110658326182213,8.41066015548979,0,0.0713823240987311,0.114759590880056
"371","heart_shape_Max2DdiameterRow_RV_ED","de",":=","c","de",-0.0307484300175491,0.0110553613468686,-2.78131388498291,0.00541393635201626,-0.0524165400934878,-0.00908031994161036
"372","heart_shape_Max2DdiameterRow_RV_ED","ie",":=","a*b","ie",-0.00622551738686098,0.00250473307005757,-2.48550133396765,0.0129369102339121,-0.0111347039950602,-0.0013163307786617
"373","heart_shape_Max2DdiameterRow_RV_ED","te",":=","c+a*b","te",-0.0369739474044101,0.0107709613346573,-3.4327434901693,0.000597507098541117,-0.0580846436992118,-0.0158632511096083
"374","heart_shape_Max2DdiameterRow_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",16.8375784137088,8.35875117543791,2.01436531131418,0.0439711935301008,0.454727154118618,33.2204296732989
"375","heart_shape_MajorAxis_RV_ED","heart_shape_MajorAxis_RV_ED","~","cardio_latent_gvrf","a",-0.428264321595126,0.00876912575601019,-48.8377443215023,0,-0.445451492252809,-0.411077150937444
"376","heart_shape_MajorAxis_RV_ED","heart_shape_MajorAxis_RV_ED","~","cov_age","",-0.165434640025431,0.00807089689652018,-20.4976772899626,0,-0.181253307265547,-0.149615972785315
"377","heart_shape_MajorAxis_RV_ED","heart_shape_MajorAxis_RV_ED","~","cov_sex","",0.449304144838919,0.00846827311670762,53.0573516756867,0,0.432706634518924,0.465901655158915
"378","heart_shape_MajorAxis_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0137692806716625,0.0116167527974835,-1.18529514329041,0.235900773081001,-0.0365376977720351,0.00899913642871011
"379","heart_shape_MajorAxis_RV_ED","cog_latent_g","~","heart_shape_MajorAxis_RV_ED","b",0.0541830221923022,0.0101850753191629,5.31984501777406,1.03855684718823e-07,0.0342206413869151,0.0741454029976892
"380","heart_shape_MajorAxis_RV_ED","cog_latent_g","~","cov_age","",-0.168423592479981,0.00913418957682467,-18.4388106972628,0,-0.186326275078519,-0.150520909881444
"381","heart_shape_MajorAxis_RV_ED","cog_latent_g","~","cov_sex","",0.0772896690671092,0.0114801200293557,6.73247917874311,1.66795466327585e-11,0.0547890472713751,0.0997902908628433
"382","heart_shape_MajorAxis_RV_ED","de",":=","c","de",-0.0137692806716625,0.0116167527974835,-1.18529514329041,0.235900773081001,-0.0365376977720351,0.00899913642871011
"383","heart_shape_MajorAxis_RV_ED","ie",":=","a*b","ie",-0.02320465524116,0.00439076368360906,-5.28487910378418,1.25787800397958e-07,-0.0318103939256601,-0.0145989165566598
"384","heart_shape_MajorAxis_RV_ED","te",":=","c+a*b","te",-0.0369739359128224,0.0107709612415681,-3.43274245293259,0.000597509384217432,-0.0580846320251728,-0.0158632398004721
"385","heart_shape_MajorAxis_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",62.7594944067414,21.7646504813453,2.88355167754856,0.00393218122722749,20.1015633272022,105.417425486281
"386","heart_shape_MinorAxis_RV_ED","heart_shape_MinorAxis_RV_ED","~","cardio_latent_gvrf","a",-0.328983208310183,0.00958413100713806,-34.3258254780912,0,-0.347767759907287,-0.310198656713079
"387","heart_shape_MinorAxis_RV_ED","heart_shape_MinorAxis_RV_ED","~","cov_age","",-0.135178694468316,0.00852246717887361,-15.8614508722793,0,-0.151882423198333,-0.118474965738299
"388","heart_shape_MinorAxis_RV_ED","heart_shape_MinorAxis_RV_ED","~","cov_sex","",0.378915001269872,0.00918566907824388,41.2506697163004,0,0.360911420702611,0.396918581837133
"389","heart_shape_MinorAxis_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0156308682444575,0.0112210164331479,-1.39299931851828,0.163619996758705,-0.0376236563233595,0.00636191983444456
"390","heart_shape_MinorAxis_RV_ED","cog_latent_g","~","heart_shape_MinorAxis_RV_ED","b",0.0648758417660396,0.00968933779939377,6.69559087619988,2.14801509912377e-11,0.0458850886451852,0.0838665948868939
"391","heart_shape_MinorAxis_RV_ED","cog_latent_g","~","cov_age","",-0.168617508283145,0.00906603102472428,-18.598823214183,0,-0.186386602574327,-0.150848413991963
"392","heart_shape_MinorAxis_RV_ED","cog_latent_g","~","cov_sex","",0.0770518893589766,0.0111437856156371,6.91433701406245,4.70046224165799e-12,0.0552104709008923,0.098893307817061
"393","heart_shape_MinorAxis_RV_ED","de",":=","c","de",-0.0156308682444575,0.0112210164331479,-1.39299931851828,0.163619996758705,-0.0376236563233595,0.00636191983444456
"394","heart_shape_MinorAxis_RV_ED","ie",":=","a*b","ie",-0.0213430625660155,0.0032519279264879,-6.56320282874968,5.26640953069091e-11,-0.0277167241822518,-0.0149694009497792
"395","heart_shape_MinorAxis_RV_ED","te",":=","c+a*b","te",-0.0369739308104729,0.0107709612601117,-3.4327419733092,0.000597510441127991,-0.0580846269591681,-0.0158632346617778
"396","heart_shape_MinorAxis_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",57.7246240747819,18.9015731172278,3.05395872167745,0.00225843153285532,20.6782215138649,94.771026635699
"397","heart_shape_LeastAxis_RV_ED","heart_shape_LeastAxis_RV_ED","~","cardio_latent_gvrf","a",-0.219350569851924,0.0103330084571715,-21.2281419066958,0,-0.239602894279928,-0.19909824542392
"398","heart_shape_LeastAxis_RV_ED","heart_shape_LeastAxis_RV_ED","~","cov_age","",0.0472691010564237,0.00900267647451389,5.25056089600021,1.51636762923957e-07,0.0296241794019104,0.0649140227109369
"399","heart_shape_LeastAxis_RV_ED","heart_shape_LeastAxis_RV_ED","~","cov_sex","",0.30912076205443,0.00985522075851184,31.3661935768862,0,0.289804884308055,0.328436639800804
"400","heart_shape_LeastAxis_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0304494930240449,0.0109604609723243,-2.77812156814675,0.00546741585170629,-0.0519316017837574,-0.00896738426433235
"401","heart_shape_LeastAxis_RV_ED","cog_latent_g","~","heart_shape_LeastAxis_RV_ED","b",0.0297444330089054,0.0093002114164138,3.19825342426194,0.00138262716893789,0.0115163535841261,0.0479725124336847
"402","heart_shape_LeastAxis_RV_ED","cog_latent_g","~","cov_age","",-0.178793312824215,0.00897067183391432,-19.9308720834345,0,-0.196375506535815,-0.161211119112615
"403","heart_shape_LeastAxis_RV_ED","cog_latent_g","~","cov_sex","",0.092439729686955,0.0109058163103301,8.47618619794603,0,0.0710647224966985,0.113814736877212
"404","heart_shape_LeastAxis_RV_ED","de",":=","c","de",-0.0304494930240449,0.0109604609723243,-2.77812156814675,0.00546741585170629,-0.0519316017837574,-0.00896738426433235
"405","heart_shape_LeastAxis_RV_ED","ie",":=","a*b","ie",-0.00652445833042579,0.00206376658981131,-3.1614322872735,0.00156995315021136,-0.010569366518953,-0.00247955014189858
"406","heart_shape_LeastAxis_RV_ED","te",":=","c+a*b","te",-0.0369739513544707,0.0107709612564784,-3.43274388181761,0.000597506235498813,-0.0580846474960446,-0.0158632552128968
"407","heart_shape_LeastAxis_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",17.6460943215821,7.57615059957342,2.32916361543496,0.0198503996235382,2.79711200496671,32.4950766381976
"408","heart_shape_Elongation_RV_ED","heart_shape_Elongation_RV_ED","~","cardio_latent_gvrf","a",-0.00703033813055847,0.0109894529065831,-0.639735043256523,0.5223448688672,-0.0285692700372604,0.0145085937761434
"409","heart_shape_Elongation_RV_ED","heart_shape_Elongation_RV_ED","~","cov_age","",-0.00938642007832554,0.00935259527376312,-1.00361662229278,0.315563439389654,-0.0277171699768808,0.0089443298202297
"410","heart_shape_Elongation_RV_ED","heart_shape_Elongation_RV_ED","~","cov_sex","",0.0404379177446966,0.0107701242051767,3.75463801292653,0.00017359217391566,0.0193288621935272,0.0615469732958661
"411","heart_shape_Elongation_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0368142083902031,0.0107683211821472,-3.41875096103536,0.000629092752618909,-0.0579197300811713,-0.0157086866992348
"412","heart_shape_Elongation_RV_ED","cog_latent_g","~","heart_shape_Elongation_RV_ED","b",0.0227233694762887,0.00896846351105653,2.53369704278495,0.0112866264764806,0.00514550399795626,0.0403012349546211
"413","heart_shape_Elongation_RV_ED","cog_latent_g","~","cov_age","",-0.177174035103558,0.00896550645120559,-19.7617430836529,0,-0.194746104851082,-0.159601965356033
"414","heart_shape_Elongation_RV_ED","cog_latent_g","~","cov_sex","",0.100715480875947,0.0105186451812784,9.57494802231803,0,0.0800993151544855,0.121331646597409
"415","heart_shape_Elongation_RV_ED","de",":=","c","de",-0.0368142083902031,0.0107683211821472,-3.41875096103536,0.000629092752618909,-0.0579197300811713,-0.0157086866992348
"416","heart_shape_Elongation_RV_ED","ie",":=","a*b","ie",-0.000159752970883921,0.000257557510690688,-0.620261356213274,0.535085732333324,-0.000664556415785459,0.000345050474017617
"417","heart_shape_Elongation_RV_ED","te",":=","c+a*b","te",-0.036973961361087,0.0107709612274122,-3.43274482011762,0.000597504167851426,-0.0580846574456922,-0.0158632652764818
"418","heart_shape_Elongation_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",0.432068853331069,0.705115986857548,0.612762809784879,0.540033184909156,-0.949933085833142,1.81407079249528
"419","heart_shape_Flatness_RV_ED","heart_shape_Flatness_RV_ED","~","cardio_latent_gvrf","a",0.181006964139481,0.0104586540087593,17.3069081344391,0,0.160508378955547,0.201505549323415
"420","heart_shape_Flatness_RV_ED","heart_shape_Flatness_RV_ED","~","cov_age","",0.172828446564647,0.00886147801740968,19.5033431471703,0,0.155460268800731,0.190196624328563
"421","heart_shape_Flatness_RV_ED","heart_shape_Flatness_RV_ED","~","cov_sex","",-0.129585047801355,0.0103408917845672,-12.5313222980197,0,-0.149852823267133,-0.109317272335578
"422","heart_shape_Flatness_RV_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0341703261710656,0.0109007047449682,-3.13468963434118,0.00172036020087996,-0.0555353148773082,-0.012805337464823
"423","heart_shape_Flatness_RV_ED","cog_latent_g","~","heart_shape_Flatness_RV_ED","b",-0.0154890493189461,0.00926843178504016,-1.67116181876059,0.0946897195759815,-0.0336548418107911,0.00267674317289885
"424","heart_shape_Flatness_RV_ED","cog_latent_g","~","cov_age","",-0.174710363346599,0.00911409964331064,-19.1692399890349,0,-0.192573670398998,-0.156847056294201
"425","heart_shape_Flatness_RV_ED","cog_latent_g","~","cov_sex","",0.0996272037788601,0.0105835942540478,9.41336198151743,0,0.0788837402139413,0.120370667343779
"426","heart_shape_Flatness_RV_ED","de",":=","c","de",-0.0341703261710656,0.0109007047449682,-3.13468963434118,0.00172036020087996,-0.0555353148773082,-0.012805337464823
"427","heart_shape_Flatness_RV_ED","ie",":=","a*b","ie",-0.00280362579462914,0.00168562362345862,-1.66325729872993,0.0962609423851446,-0.00610738738809793,0.000500135798839649
"428","heart_shape_Flatness_RV_ED","te",":=","c+a*b","te",-0.0369739519656947,0.0107709612703062,-3.43274393415805,0.000597506120160851,-0.0580846481343706,-0.0158632557970189
"429","heart_shape_Flatness_RV_ED","pm",":=","100*(a*b)/(c+a*b)","pm",7.58270524403344,5.06428798513884,1.49728950373377,0.134317944838494,-2.3431168141776,17.5085273022445
"430","heart_shape_Volume_RV_ES","heart_shape_Volume_RV_ES","~","cardio_latent_gvrf","a",-0.362453099583343,0.00914555857560199,-39.6315978501603,0,-0.380378065010024,-0.344528134156661
"431","heart_shape_Volume_RV_ES","heart_shape_Volume_RV_ES","~","cov_age","",-0.115161891785901,0.00825620660634323,-13.9485234898824,0,-0.131343759383255,-0.0989800241885464
"432","heart_shape_Volume_RV_ES","heart_shape_Volume_RV_ES","~","cov_sex","",0.492105433203437,0.00835215717719451,58.9195608707085,0,0.475735505942918,0.508475360463956
"433","heart_shape_Volume_RV_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0165523228531075,0.0113639712890435,-1.45656148120212,0.145237466853119,-0.0388252973009799,0.00572065159476494
"434","heart_shape_Volume_RV_ES","cog_latent_g","~","heart_shape_Volume_RV_ES","b",0.0563428032582632,0.0100493188873777,5.60662905513245,2.06305159622389e-08,0.0366465001698448,0.0760391063466817
"435","heart_shape_Volume_RV_ES","cog_latent_g","~","cov_age","",-0.170898794194077,0.00904490529004383,-18.8944813366032,0,-0.188626482806138,-0.153171105582015
"436","heart_shape_Volume_RV_ES","cog_latent_g","~","cov_sex","",0.0739077441183564,0.0116341463984921,6.35265722012366,2.11626938195764e-10,0.0511052361864455,0.0967102520502672
"437","heart_shape_Volume_RV_ES","de",":=","c","de",-0.0165523228531075,0.0113639712890435,-1.45656148120212,0.145237466853119,-0.0388252973009799,0.00572065159476494
"438","heart_shape_Volume_RV_ES","ie",":=","a*b","ie",-0.020421623680172,0.00368164269897955,-5.54687821439933,2.9081515418028e-08,-0.0276375107741167,-0.0132057365862272
"439","heart_shape_Volume_RV_ES","te",":=","c+a*b","te",-0.0369739465332795,0.0107709612279691,-3.43274344329351,0.000597507201837377,-0.0580846426189762,-0.0158632504475828
"440","heart_shape_Volume_RV_ES","pm",":=","100*(a*b)/(c+a*b)","pm",55.2324693329421,18.876026239964,2.92606444973067,0.00343279812769448,18.2361377313796,92.2288009345046
"441","heart_shape_SurfaceArea_RV_ES","heart_shape_SurfaceArea_RV_ES","~","cardio_latent_gvrf","a",-0.400940780803288,0.00883839608279108,-45.3635226400348,0,-0.418263718806658,-0.383617842799918
"442","heart_shape_SurfaceArea_RV_ES","heart_shape_SurfaceArea_RV_ES","~","cov_age","",-0.120387781055871,0.00809821374518352,-14.8659673409426,0,-0.136259988335538,-0.104515573776204
"443","heart_shape_SurfaceArea_RV_ES","heart_shape_SurfaceArea_RV_ES","~","cov_sex","",0.519990594329488,0.00805888938881829,64.5238530077079,0,0.504195461372012,0.535785727286964
"444","heart_shape_SurfaceArea_RV_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0117216403329881,0.0115185038913731,-1.01763566202093,0.308851133048581,-0.0342974931158638,0.0108542124498876
"445","heart_shape_SurfaceArea_RV_ES","cog_latent_g","~","heart_shape_SurfaceArea_RV_ES","b",0.0629826719106366,0.0102324025674889,6.15521833657614,7.49741380090541e-10,0.0429275314030431,0.08303781241823
"446","heart_shape_SurfaceArea_RV_ES","cog_latent_g","~","cov_age","",-0.169804979831341,0.00905491180756694,-18.7528032784858,0,-0.187552280857359,-0.152057678805323
"447","heart_shape_SurfaceArea_RV_ES","cog_latent_g","~","cov_sex","",0.0688839705775551,0.0118007617466441,5.83724780285005,5.30701371737052e-09,0.0457549025639947,0.0920130385911155
"448","heart_shape_SurfaceArea_RV_ES","de",":=","c","de",-0.0117216403329881,0.0115185038913731,-1.01763566202093,0.308851133048581,-0.0342974931158638,0.0108542124498876
"449","heart_shape_SurfaceArea_RV_ES","ie",":=","a*b","ie",-0.0252523216529279,0.00414393243497072,-6.09380631784031,1.10257047936102e-09,-0.0333742799798379,-0.017130363326018
"450","heart_shape_SurfaceArea_RV_ES","te",":=","c+a*b","te",-0.036973961985916,0.0107709612303267,-3.43274487719929,0.000597504042065822,-0.0580846580762336,-0.0158632658955985
"451","heart_shape_SurfaceArea_RV_ES","pm",":=","100*(a*b)/(c+a*b)","pm",68.2975810451337,22.779663509414,2.99818217318745,0.00271595273512371,23.6502609867409,112.944901103526
"452","heart_shape_SurfaceAreatoVolumeRatio_RV_ES","heart_shape_SurfaceAreatoVolumeRatio_RV_ES","~","cardio_latent_gvrf","a",0.224329014988404,0.0101444366593614,22.1135014709162,0,0.204446284492608,0.2442117454842
