"","lhs","op","rhs","label","est.std","se","z","pvalue","ci.lower","ci.upper","pvalue_adj"
"34","brain_latent_atrophy","~","cov_sex","",0.0669431683194287,0.00906534960297333,7.38451038859794,1.52988732793347e-13,0.0491754095903365,0.0847109270485209,1.74407155384415e-11
"35","brain_latent_gMD","~","cardio_latent_gvrf","a6",0.0530366025875327,0.0101852077374973,5.20721854226655,1.91692280715472e-07,0.0330739622469793,0.0729992429280862,1.66772284222461e-05
"36","brain_latent_gMD","~","cov_age","",0.32161865219263,0.00802552151708672,40.0744863131809,0,0.305888919061989,0.337348385323272,0
"37","brain_latent_gMD","~","cov_sex","",-0.0511390432589201,0.00998907211087095,-5.1194988574831,3.06348625578323e-07,-0.0707172648352007,-0.0315608216826396,2.57332845485791e-05
"38","brain_latent_gFA","~","cardio_latent_gvrf","a7",-0.0458244891949242,0.0104605088894657,-4.3807131831867,1.18291494937139e-05,-0.0663267098782381,-0.0253222685116103,0.000768894717091406
"39","brain_latent_gFA","~","cov_age","",-0.239833145595136,0.00853245814919566,-28.1083295577307,0,-0.256556456267155,-0.223109834923118,0
"40","brain_latent_gFA","~","cov_sex","",0.0286635524862795,0.0102650733581429,2.79233781252443,0.00523286934374623,0.00854437840565782,0.0487827265669012,0.230430715462414
"41","brain_latent_pc1","~","cardio_latent_gvrf","a8",-0.0522857658675505,0.0100632956617272,-5.19569012231294,2.03961764588811e-07,-0.0720094629303139,-0.0325620688047871,1.75407117546378e-05
"42","brain_latent_pc1","~","cov_age","",-0.352673910761974,0.0078002957487885,-45.2128896288002,0,-0.36796220949836,-0.337385612025587,0
"43","brain_latent_pc1","~","cov_sex","",0.0545637763252153,0.00986727577617779,5.52977109010641,3.20648927409906e-08,0.0352242711783823,0.0739032814720482,2.88584034668915e-06
"44","brain_latent_pc2","~","cardio_latent_gvrf","a9",-0.0281803405540624,0.0108057216360667,-2.6079091710084,0.00910971230916635,-0.0493591657877184,-0.00700151532040633,0.373894962815866
"45","brain_latent_pc2","~","cov_age","",0.00404442174126293,0.00918643776163619,0.440260071009568,0.659748756531186,-0.0139606654177627,0.0220495089002886,1
"46","brain_latent_pc2","~","cov_sex","",-0.00763272007609271,0.0106011618417658,-0.719989015356957,0.471531758857661,-0.028410615480234,0.0131451753280486,1
"47","brain_latent_pc3","~","cardio_latent_gvrf","a10",-0.0516880274877258,0.0105053106040325,-4.92018079578583,8.6464305848466e-07,-0.0722780579180362,-0.0310979970574154,6.74421585618035e-05
"48","brain_latent_pc3","~","cov_age","",-0.218613915801476,0.00863397062787361,-25.3202061049074,0,-0.235536187275685,-0.201691644327268,0
"49","brain_latent_pc3","~","cov_sex","",0.070029846626864,0.0102897862750648,6.80576299204263,1.00515151757463e-11,0.0498622361191225,0.0901974571346055,1.04535757827762e-09
"50","heart_latent_cc1","~","cardio_latent_gvrf","a11",0.255791877498853,0.00874068385994773,29.2645154083381,0,0.238660451933105,0.272923303064601,0
"51","heart_latent_cc1","~","cov_age","",-0.0753244287603885,0.00763651090682953,-9.86372306402705,0,-0.0902917151053217,-0.0603571424154553,0
"52","heart_latent_cc1","~","cov_sex","",-0.638770991133505,0.00688427971649454,-92.7869025430544,0,-0.652263931437334,-0.625278050829676,0
"53","heart_latent_cc2","~","cardio_latent_gvrf","a12",0.515030186290366,0.0073492362935474,70.0794158357054,0,0.500625947841138,0.529434424739593,0
"54","heart_latent_cc2","~","cov_age","",0.356319404600018,0.00656665341709636,54.2619477483517,0,0.343449000403552,0.369189808796484,0
"55","heart_latent_cc2","~","cov_sex","",-0.419877495378206,0.00754770369438275,-55.6298329107292,0,-0.434670722785176,-0.405084267971236,0
"56","heart_latent_cc3","~","cardio_latent_gvrf","a13",-0.383688197828514,0.00870144781508739,-44.0947536527473,0,-0.40074272215944,-0.366633673497588,0
"57","heart_latent_cc3","~","cov_age","",0.298729296640743,0.00749035007362291,39.8818871887858,0,0.284048480264845,0.31341011301664,0
"58","heart_latent_cc3","~","cov_sex","",0.48551826444684,0.00805971178433887,60.2401521838869,0,0.469721519623763,0.501315009269917,0
"59","brain_latent_cc1","~","cardio_latent_gvrf","a14",-0.193345371276098,0.00942701551822849,-20.5097117854784,0,-0.211821982173526,-0.17486876037867,0
"60","brain_latent_cc1","~","cov_age","",0.0285580254706015,0.0081546293403057,3.50206297292366,0.00046167048688539,0.0125752456563287,0.0445408052848742,0.0263152177524673
"61","brain_latent_cc1","~","cov_sex","",-0.330983613549546,0.00888539520825342,-37.2502973466057,0,-0.348398668146127,-0.313568558952964,0
"62","brain_latent_cc2","~","cardio_latent_gvrf","a15",0.344477087258214,0.00759136033834625,45.3775175864273,0,0.329598294401389,0.359355880115038,0
"63","brain_latent_cc2","~","cov_age","",0.545791755710623,0.00544203360547211,100.291875294892,0,0.535125565841241,0.556457945580005,0
"64","brain_latent_cc2","~","cov_sex","",-0.154418120130179,0.0077802325604146,-19.8474941373668,0,-0.169667095739938,-0.139169144520421,0
"65","brain_latent_cc3","~","cardio_latent_gvrf","a16",-0.299801743315162,0.00937213064415595,-31.9886432123207,0,-0.318170781836112,-0.281432704794212,0
"66","brain_latent_cc3","~","cov_age","",0.389994232888012,0.00743412857845,52.4599795083616,0,0.37542360861781,0.404564857158214,0
"67","brain_latent_cc3","~","cov_sex","",0.162279104576499,0.00949258938121403,17.0953464918278,0,0.143673971269292,0.180884237883705,0
"211","indirect1",":=","a1*b1","indirect1",0.00415338296490894,0.0011308823996788,3.67269219689741,0.000240008511820822,0.00193689419078826,0.00636987173902961,0.0141605021974285
"212","indirect2",":=","a2*b2","indirect2",-0.0460660588148389,0.0092527841266867,-4.97861596943303,6.40405671825661e-07,-0.0642011824598687,-0.027930935169809,5.18728594178786e-05
"213","indirect3",":=","a3*b3","indirect3",-0.000842367952443142,0.00126335508045907,-0.666770542559618,0.504918711498201,-0.00331849840982862,0.00163376250494233,1
"214","indirect4",":=","a4*b4","indirect4",-0.00451686188814545,0.00214225475662397,-2.10846159831321,0.0349910810979814,-0.00871560405683805,-0.000318119719452856,1
"215","indirect5",":=","a5*b5","indirect5",0.000487047723645355,0.000951541930847135,0.511851036571503,0.608755268297636,-0.00137794019059473,0.00235203563788544,1
"216","indirect6",":=","a6*b6","indirect6",0.0106879766570538,0.00397766539340714,2.6869974218467,0.00720975092321385,0.0028918957434245,0.0184840575706832,0.310019289698196
"217","indirect7",":=","a7*b7","indirect7",0.00583817910273992,0.00193955340723587,3.01006359554704,0.00261192994519899,0.00203672427846566,0.00963963392701418,0.135820357150347
"218","indirect8",":=","a8*b8","indirect8",-0.0177646343270403,0.00521064204236875,-3.40929854374809,0.00065130161901239,-0.0279773050664133,-0.00755196358766736,0.0358215890456814
"219","indirect9",":=","a9*b9","indirect9",0.00105477386646503,0.000762440135008578,1.38341860302667,0.166536549669643,-0.000439581338519638,0.0025491290714497,1
"220","indirect10",":=","a10*b10","indirect10",-0.00136692358105556,0.000645213100526862,-2.11856141783136,0.0341275492594451,-0.00263151802044163,-0.000102329141669486,1
"221","indirect11",":=","a11*b11","indirect11",0.0198433573820981,0.00414273356072208,4.78991880391154,1.66848814409093e-06,0.0117237488055375,0.0279629659586587,0.000120131146374547
"222","indirect12",":=","a12*b12","indirect12",-0.0350479344479946,0.0072741082752807,-4.81817607349845,1.44876496355195e-06,-0.0493049246871895,-0.0207909442087996,0.000105759842339292
"223","indirect13",":=","a13*b13","indirect13",-0.00773386884204722,0.00500605079311613,-1.54490418928273,0.12236944000326,-0.017545548101333,0.00207781041723857,1
"224","indirect14",":=","a14*b14","indirect14",-0.0176104342957748,0.00230350180772353,-7.64507075129175,2.08721928629529e-14,-0.0221252148772359,-0.0130956537143138,2.40030217923959e-12
"225","indirect15",":=","a15*b15","indirect15",-0.010972252278141,0.00526708625890055,-2.08317307498041,0.0372354504145884,-0.0212955516490518,-0.000648952907230061,1
"226","indirect16",":=","a16*b16","indirect16",0.00211087291819871,0.00345929062705782,0.61020398277263,0.541726691795714,-0.0046692121228916,0.00889095795928903,1
"227","total",":=","c+(a1*b1)+(a2*b2)+(a3*b3)+(a4*b4)+(a5*b5)+(a6*b6)+(a7*b7)+(a8*b8)+(a9*b9)+(a10*b10)+(a11*b11)+(a12*b12)+(a13*b13)+(a14*b14)+(a15*b15)+(a16*b16)","total",-0.0427907018518576,0.0105813119935874,-4.04398829538248,5.25495437526668e-05,-0.0635296922684706,-0.0220517114352446,0.00320552216891268
