"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant"
"122","heart_latent_cc2","heart_latent_cc2","~","cardio_latent_gvrf","a",-0.520782550164755,0,-0.535319286111242,-0.506245814218269,0,TRUE
"125","heart_latent_cc2","cog_latent_g","~","cardio_latent_gvrf","c",0.025423229755248,0.0385332604516464,0.00134139184141642,0.0495050676690795,0.0385332604516464,TRUE
"126","heart_latent_cc2","cog_latent_g","~","heart_latent_cc2","b",0.119814279085074,0,0.097363930430734,0.142264627739413,0,TRUE
"129","heart_latent_cc2","de",":=","c","de",0.025423229755248,0.0385332604516464,0.00134139184141642,0.0495050676690795,0.0440380119447387,TRUE
"130","heart_latent_cc2","ie",":=","a*b","ie",-0.0623971858080763,0,-0.0742376312227647,-0.050556740393388,0,TRUE
"131","heart_latent_cc2","te",":=","c+a*b","te",-0.0369739560528284,0.000597505257018405,-0.0580846521462569,-0.0158632599593999,0.000597505257018405,TRUE
"132","heart_latent_cc2","pm",":=","100*(a*b)/(c+a*b)","pm",168.759831160407,0.00107868294111002,67.5829360675104,269.936726253304,0.00107868294111002,TRUE
"133","heart_latent_cc3","heart_latent_cc3","~","cardio_latent_gvrf","a",-0.373513334052704,0,-0.390963216176936,-0.356063451928471,0,TRUE
"136","heart_latent_cc3","cog_latent_g","~","cardio_latent_gvrf","c",-0.0280979987557301,0.0140405432435391,-0.0505190220379254,-0.00567697547353481,0.0140405432435391,TRUE
"137","heart_latent_cc3","cog_latent_g","~","heart_latent_cc3","b",0.0237634382153174,0.021153877211969,0.00355914249519159,0.0439677339354431,0.021153877211969,TRUE
"140","heart_latent_cc3","de",":=","c","de",-0.0280979987557301,0.0140405432435391,-0.0505190220379254,-0.00567697547353481,0.0187207243247188,TRUE
"141","heart_latent_cc3","ie",":=","a*b","ie",-0.00887596103635861,0.0213653703032126,-0.0164348703112668,-0.00131705176145043,0.0310769022592184,TRUE
"142","heart_latent_cc3","te",":=","c+a*b","te",-0.0369739597920887,0.000597504485712719,-0.0580846558679408,-0.0158632637162367,0.000597504485712719,TRUE
"143","heart_latent_cc3","pm",":=","100*(a*b)/(c+a*b)","pm",24.0059790357044,0.055893955148715,-0.603990464027245,48.6159485354361,0.055893955148715,FALSE
"144","brain_latent_cc1","brain_latent_cc1","~","cardio_latent_gvrf","a",0.116118498092586,0,0.102221109214372,0.1300158869708,0,TRUE
"147","brain_latent_cc1","cog_latent_g","~","cardio_latent_gvrf","c",-0.0541574851128407,5.70178959824474e-07,-0.0753823572355144,-0.0329326129901671,5.70178959824474e-07,TRUE
"148","brain_latent_cc1","cog_latent_g","~","brain_latent_cc1","b",0.147982657660189,0,0.121150860865813,0.174814454454565,0,TRUE
"151","brain_latent_cc1","de",":=","c","de",-0.0541574851128407,5.70178959824474e-07,-0.0753823572355144,-0.0329326129901671,9.12286335719159e-06,TRUE
"152","brain_latent_cc1","ie",":=","a*b","ie",0.0171835239512505,0,0.013447431478547,0.0209196164239539,0,TRUE
"153","brain_latent_cc1","te",":=","c+a*b","te",-0.0369739611615903,0.000597504213780464,-0.0580846572604691,-0.0158632650627115,0.000597504213780464,TRUE
"154","brain_latent_cc1","pm",":=","100*(a*b)/(c+a*b)","pm",-46.4746632803337,0.00164375987962617,-75.4098151637861,-17.5395113968813,0.00164375987962617,TRUE
"155","brain_latent_cc2","brain_latent_cc2","~","cardio_latent_gvrf","a",-0.347484842627402,0,-0.362822502818039,-0.332147182436764,0,TRUE
"158","brain_latent_cc2","cog_latent_g","~","cardio_latent_gvrf","c",0.0153141872091096,0.181699247768007,-0.00716003758558488,0.037788412003804,0.181699247768007,FALSE
"159","brain_latent_cc2","cog_latent_g","~","brain_latent_cc2","b",0.150476054315867,0,0.127456785956159,0.173495322675575,0,TRUE
"162","brain_latent_cc2","de",":=","c","de",0.0153141872091096,0.181699247768007,-0.00716003758558488,0.037788412003804,0.193812530952541,FALSE
"163","brain_latent_cc2","ie",":=","a*b","ie",-0.0522881480531414,0,-0.0606307746401575,-0.0439455214661253,0,TRUE
"164","brain_latent_cc2","te",":=","c+a*b","te",-0.0369739608440318,0.000597504270172688,-0.0580846569189761,-0.0158632647690876,0.000597504270172688,TRUE
"165","brain_latent_cc2","pm",":=","100*(a*b)/(c+a*b)","pm",141.418844125761,0.000865004311118689,58.2105904546392,224.627097796883,0.000865004311118689,TRUE
"166","brain_latent_cc3","brain_latent_cc3","~","cardio_latent_gvrf","a",-0.298127216355104,0,-0.316721384162375,-0.279533048547833,0,TRUE
"169","brain_latent_cc3","cog_latent_g","~","cardio_latent_gvrf","c",-0.0353489693742009,0.00155462139528617,-0.0572441561323048,-0.0134537826160971,0.00155462139528617,TRUE
"170","brain_latent_cc3","cog_latent_g","~","brain_latent_cc3","b",0.0054506136895288,0.58322762440384,-0.0140198953080122,0.0249211226870698,0.58322762440384,FALSE
"173","brain_latent_cc3","de",":=","c","de",-0.0353489693742009,0.00155462139528617,-0.0572441561323048,-0.0134537826160971,0.00276377136939764,TRUE
"174","brain_latent_cc3","ie",":=","a*b","ie",-0.00162497628668624,0.583288156996898,-0.00743059806587989,0.0041806454925074,0.622174034130025,FALSE
"175","brain_latent_cc3","te",":=","c+a*b","te",-0.0369739456608872,0.000597507403351294,-0.0580846418108619,-0.0158632495109124,0.000597507403351294,TRUE
"176","brain_latent_cc3","pm",":=","100*(a*b)/(c+a*b)","pm",4.3949225803218,0.588023084585713,-11.5065752729493,20.2964204335929,0.588023084585713,FALSE
