"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","independent","dependent","pvalue_adj","significant"
"1172","brain_latent_cc2","de",":=","c","de",-0.0486133852497946,1.42782736993752e-05,-0.0705697524222735,-0.0266570180773156,"cardio_bmi","cog_vismem",0.000101595409014785,TRUE
"1173","brain_latent_cc2","ie",":=","a*b","ie",0.00900481645379044,3.92760905665313e-06,0.00518066910697968,0.0128289638006012,"cardio_bmi","cog_vismem",2.98605894033217e-05,TRUE
"1174","brain_latent_cc2","te",":=","c+a*b","te",-0.0396085687960041,0.00034028542694875,-0.0612780081605337,-0.0179391294314746,"cardio_bmi","cog_vismem",0.00114460758252342,TRUE
"1175","brain_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",-0.227345161098042,0.00491265482233305,-0.385764964327769,-0.0689253578683156,"cardio_bmi","cog_vismem",0.0104065779633391,TRUE
"1176","brain_latent_cc3","brain_latent_cc3","~","cardio_bmi","a",-0.204562325493293,0,-0.223831558510322,-0.185293092476263,"cardio_bmi","cog_vismem",0,TRUE
"1186","brain_latent_cc3","cog_vismem","~","cardio_bmi","c",-0.0404864677659768,0.000318298623641189,-0.0625291026074849,-0.0184438329244686,"cardio_bmi","cog_vismem",0.00114460758252342,TRUE
"1187","brain_latent_cc3","cog_vismem","~","brain_latent_cc3","b",-0.00429163518555124,0.670472883329021,-0.0240600684326251,0.0154767980615226,"cardio_bmi","cog_vismem",0.720080956189681,FALSE
"1197","brain_latent_cc3","de",":=","c","de",-0.0404864677659768,0.000318298623641189,-0.0625291026074849,-0.0184438329244686,"cardio_bmi","cog_vismem",0.00114460758252342,TRUE
"1198","brain_latent_cc3","ie",":=","a*b","ie",0.000877906873725202,0.670539229136709,-0.00316683511239847,0.00492264885984887,"cardio_bmi","cog_vismem",0.720080956189681,FALSE
"1199","brain_latent_cc3","te",":=","c+a*b","te",-0.0396085608922516,0.000340286367660703,-0.0612780002994015,-0.0179391214851017,"cardio_bmi","cog_vismem",0.00114460758252342,TRUE
"1200","brain_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",-0.0221645738685987,0.672713356099154,-0.125003085676265,0.0806739379390674,"cardio_bmi","cog_vismem",0.720764310106237,FALSE
"1201","heart_latent_pc1","heart_latent_pc1","~","cardio_whr","a",0.116884465837973,0,0.0894726852941121,0.144296246381834,"cardio_whr","cog_vnr",0,TRUE
"1211","heart_latent_pc1","cog_vnr","~","cardio_whr","c",-0.0620780318523096,2.60723453695544e-05,-0.0910106621103394,-0.0331454015942799,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1212","heart_latent_pc1","cog_vnr","~","heart_latent_pc1","b",0.00453154523987612,0.63678521696925,-0.0142776383461546,0.0233407288259068,"cardio_whr","cog_vnr",0.701340769234478,FALSE
"1222","heart_latent_pc1","de",":=","c","de",-0.0620780318523096,2.60723453695544e-05,-0.0910106621103394,-0.0331454015942799,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1223","heart_latent_pc1","ie",":=","a*b","ie",0.00052966724478353,0.637324495186645,-0.00167235711531432,0.00273169160488138,"cardio_whr","cog_vnr",0.701340769234478,FALSE
"1224","heart_latent_pc1","te",":=","c+a*b","te",-0.0615483646075261,2.89716042105592e-05,-0.0903981507735168,-0.0326985784415354,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1225","heart_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",-0.0086057078552947,0.639463383823457,-0.0446114841330966,0.0274000684225072,"cardio_whr","cog_vnr",0.701340769234478,FALSE
"1226","heart_latent_pc2","heart_latent_pc2","~","cardio_whr","a",-0.286288439883281,0,-0.309022178271549,-0.263554701495012,"cardio_whr","cog_vnr",0,TRUE
"1236","heart_latent_pc2","cog_vnr","~","cardio_whr","c",-0.0375965888180814,0.012491474389309,-0.0670959935782486,-0.00809718405791424,"cardio_whr","cog_vnr",0.021869931501787,TRUE
"1237","heart_latent_pc2","cog_vnr","~","heart_latent_pc2","b",0.0836630374650404,1.46993528460371e-13,0.0614736861357254,0.105852388794355,"cardio_whr","cog_vnr",1.94241448322633e-12,TRUE
"1247","heart_latent_pc2","de",":=","c","de",-0.0375965888180814,0.012491474389309,-0.0670959935782486,-0.00809718405791424,"cardio_whr","cog_vnr",0.021869931501787,TRUE
"1248","heart_latent_pc2","ie",":=","a*b","ie",-0.0239517604717629,1.51012535809514e-12,-0.0305883993505438,-0.017315121592982,"cardio_whr","cog_vnr",1.94911528777396e-11,TRUE
"1249","heart_latent_pc2","te",":=","c+a*b","te",-0.0615483492898443,2.89717364700959e-05,-0.0903981354363144,-0.0326985631433742,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1250","heart_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",0.389153580041098,0.000288871152004377,0.17875081957375,0.599556340508447,"cardio_whr","cog_vnr",0.00110567923698227,TRUE
"1251","heart_latent_pc3","heart_latent_pc3","~","cardio_whr","a",0.00395588844427353,0.7811298863892,-0.0239494034744175,0.0318611803629646,"cardio_whr","cog_vnr",0.789385440243454,FALSE
"1261","heart_latent_pc3","cog_vnr","~","cardio_whr","c",-0.0614432759328574,2.97190022851002e-05,-0.0902837661423092,-0.0326027857234056,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1262","heart_latent_pc3","cog_vnr","~","heart_latent_pc3","b",-0.0265611045808175,0.00497384101128517,-0.045095793462717,-0.00802641569891797,"cardio_whr","cog_vnr",0.0104563703078154,TRUE
"1272","heart_latent_pc3","de",":=","c","de",-0.0614432759328574,2.97190022851002e-05,-0.0902837661423092,-0.0326027857234056,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1273","heart_latent_pc3","ie",":=","a*b","ie",-0.000105072766678397,0.782166170860002,-0.000849886097691092,0.000639740564334299,"cardio_whr","cog_vnr",0.789385440243454,FALSE
"1274","heart_latent_pc3","te",":=","c+a*b","te",-0.0615483486995358,2.89717422079505e-05,-0.0903981348799594,-0.0326985625191122,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1275","heart_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",0.0017071581756212,0.78227385970072,-0.0104002544041663,0.0138145707554087,"cardio_whr","cog_vnr",0.789385440243454,FALSE
"1276","brain_latent_grey","brain_latent_grey","~","cardio_whr","a",-0.0460242664205293,0.000117331062401194,-0.0694444159637041,-0.0226041168773545,"cardio_whr","cog_vnr",0.000497089859915487,TRUE
"1286","brain_latent_grey","cog_vnr","~","cardio_whr","c",-0.0517713453527445,0.0003607448717875,-0.0802162041713343,-0.0233264865341546,"cardio_whr","cog_vnr",0.0011988826577369,TRUE
"1287","brain_latent_grey","cog_vnr","~","brain_latent_grey","b",0.212431862850424,0,0.19101580881065,0.233847916890198,"cardio_whr","cog_vnr",0,TRUE
"1297","brain_latent_grey","de",":=","c","de",-0.0517713453527445,0.0003607448717875,-0.0802162041713343,-0.0233264865341546,"cardio_whr","cog_vnr",0.0011988826577369,TRUE
"1298","brain_latent_grey","ie",":=","a*b","ie",-0.00977702065203726,0.000158089602776856,-0.0148491705117221,-0.00470487079235246,"cardio_whr","cog_vnr",0.000649923922527076,TRUE
"1299","brain_latent_grey","te",":=","c+a*b","te",-0.0615483660047817,2.89715912491495e-05,-0.0903981521239939,-0.0326985798855696,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1300","brain_latent_grey","pm",":=","(a*b)/(c+a*b)","pm",0.158851018908896,0.00213935611195004,0.0574422744548868,0.260259763362906,"cardio_whr","cog_vnr",0.00527707840947677,TRUE
"1301","brain_latent_atrophy","brain_latent_atrophy","~","cardio_whr","a",-0.0327084570847419,0.00539237613305477,-0.0557470513132364,-0.00966986285624735,"cardio_whr","cog_vnr",0.0110028412639489,TRUE
"1311","brain_latent_atrophy","cog_vnr","~","cardio_whr","c",-0.0544148740755991,0.000175483968541057,-0.0828406221183708,-0.0259891260328274,"cardio_whr","cog_vnr",0.000700673399570407,TRUE
"1312","brain_latent_atrophy","cog_vnr","~","brain_latent_atrophy","b",0.218092821704384,0,0.196331935703104,0.239853707705665,"cardio_whr","cog_vnr",0,TRUE
"1322","brain_latent_atrophy","de",":=","c","de",-0.0544148740755991,0.000175483968541057,-0.0828406221183708,-0.0259891260328274,"cardio_whr","cog_vnr",0.000700673399570407,TRUE
"1323","brain_latent_atrophy","ie",":=","a*b","ie",-0.00713347969920812,0.00586601123004193,-0.0122080558076829,-0.00205890359073329,"cardio_whr","cog_vnr",0.0111943245211973,TRUE
"1324","brain_latent_atrophy","te",":=","c+a*b","te",-0.0615483537748072,2.89716974686272e-05,-0.0903981399120418,-0.0326985676375726,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1325","brain_latent_atrophy","pm",":=","(a*b)/(c+a*b)","pm",0.115900414254913,0.0122178426968023,0.0252460866113975,0.206554741898429,"cardio_whr","cog_vnr",0.0215266752276992,TRUE
"1326","brain_latent_gMD","brain_latent_gMD","~","cardio_whr","a",0.00648278479130708,0.6396152629659,-0.0206531107285885,0.0336186803112027,"cardio_whr","cog_vnr",0.701340769234478,FALSE
"1336","brain_latent_gMD","cog_vnr","~","cardio_whr","c",-0.0614393292704499,2.98690814011238e-05,-0.0902858889026085,-0.0325927696382913,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1337","brain_latent_gMD","cog_vnr","~","brain_latent_gMD","b",-0.0168230087734565,0.0837688248942681,-0.0358907936915039,0.00224477614459078,"cardio_whr","cog_vnr",0.114511571074048,FALSE
"1347","brain_latent_gMD","de",":=","c","de",-0.0614393292704499,2.98690814011238e-05,-0.0902858889026085,-0.0325927696382913,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1348","brain_latent_gMD","ie",":=","a*b","ie",-0.00010905994542059,0.651298591866836,-0.00058200906876758,0.000363889177926401,"cardio_whr","cog_vnr",0.710158582487414,FALSE
"1349","brain_latent_gMD","te",":=","c+a*b","te",-0.0615483892158705,2.89713907164479e-05,-0.0903981753581956,-0.0326986030735454,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1350","brain_latent_gMD","pm",":=","(a*b)/(c+a*b)","pm",0.0017719382555745,0.65266397832319,-0.00594459047727969,0.00948846698842868,"cardio_whr","cog_vnr",0.71025197641053,FALSE
"1351","brain_latent_gFA","brain_latent_gFA","~","cardio_whr","a",0.00490220090671638,0.731253895206474,-0.0230725029584057,0.0328769047718385,"cardio_whr","cog_vnr",0.769894754136596,FALSE
"1361","brain_latent_gFA","cog_vnr","~","cardio_whr","c",-0.0617368962191566,2.7031971901792e-05,-0.0905666240965244,-0.0329071683417888,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1362","brain_latent_gFA","cog_vnr","~","brain_latent_gFA","b",0.03845843134776,4.50573828598699e-05,0.019983135392241,0.0569337273032789,"cardio_whr","cog_vnr",0.000221299834534087,TRUE
"1372","brain_latent_gFA","de",":=","c","de",-0.0617368962191566,2.7031971901792e-05,-0.0905666240965244,-0.0329071683417888,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1373","brain_latent_gFA","ie",":=","a*b","ie",0.000188530957023879,0.73216688207141,-0.000891147055967838,0.0012682089700156,"cardio_whr","cog_vnr",0.769894754136596,FALSE
"1374","brain_latent_gFA","te",":=","c+a*b","te",-0.0615483652621327,2.8971598216021e-05,-0.0903981514104152,-0.0326985791138502,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1375","brain_latent_gFA","pm",":=","(a*b)/(c+a*b)","pm",-0.00306313508443207,0.733800402550047,-0.0207170136560895,0.0145907434872253,"cardio_whr","cog_vnr",0.769894754136596,FALSE
"1376","brain_latent_pc1","brain_latent_pc1","~","cardio_whr","a",-0.00738141081623848,0.589577025217063,-0.0342000670522884,0.0194372454198115,"cardio_whr","cog_vnr",0.661040907061556,FALSE
"1386","brain_latent_pc1","cog_vnr","~","cardio_whr","c",-0.061322063328984,3.07779030597199e-05,-0.0901607440779915,-0.0324833825799764,"cardio_whr","cog_vnr",0.0001538895152986,TRUE
"1387","brain_latent_pc1","cog_vnr","~","brain_latent_pc1","b",0.0306581189243626,0.00183176801453944,0.011375610852753,0.0499406269959723,"cardio_whr","cog_vnr",0.00477683041650523,TRUE
"1397","brain_latent_pc1","de",":=","c","de",-0.061322063328984,3.07779030597199e-05,-0.0901607440779915,-0.0324833825799764,"cardio_whr","cog_vnr",0.0001538895152986,TRUE
"1398","brain_latent_pc1","ie",":=","a*b","ie",-0.000226300170633816,0.595043456427476,-0.0010607411727424,0.000608140831474763,"cardio_whr","cog_vnr",0.662346565121241,FALSE
"1399","brain_latent_pc1","te",":=","c+a*b","te",-0.0615483634996178,2.89716116430583e-05,-0.0903981495486768,-0.0326985774505587,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1400","brain_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",0.00367678615265248,0.596708617226344,-0.00994224468442984,0.0172958169897348,"cardio_whr","cog_vnr",0.662346565121241,FALSE
"1401","brain_latent_pc2","brain_latent_pc2","~","cardio_whr","a",0.0145710436922176,0.31280103817201,-0.0137227892615438,0.0428648766459789,"cardio_whr","cog_vnr",0.368587210584853,FALSE
"1411","brain_latent_pc2","cog_vnr","~","cardio_whr","c",-0.0622091432361799,2.33289685680482e-05,-0.0910310175232685,-0.0333872689490912,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1412","brain_latent_pc2","cog_vnr","~","brain_latent_pc2","b",0.0453509422938783,1.1213467041582e-06,0.0270956009687167,0.06360628361904,"cardio_whr","cog_vnr",8.89067744011144e-06,TRUE
"1422","brain_latent_pc2","de",":=","c","de",-0.0622091432361799,2.33289685680482e-05,-0.0910310175232685,-0.0333872689490912,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1423","brain_latent_pc2","ie",":=","a*b","ie",0.000660810561647338,0.32300688662541,-0.000649690253909466,0.00197131137720414,"cardio_whr","cog_vnr",0.379546841146635,FALSE
"1424","brain_latent_pc2","te",":=","c+a*b","te",-0.0615483326745325,2.89718814743267e-05,-0.0903981188831949,-0.0326985464658702,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1425","brain_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",-0.010736449436278,0.340862652096595,-0.0328297727070882,0.0113568738345321,"cardio_whr","cog_vnr",0.396601198980315,FALSE
"1426","brain_latent_pc3","brain_latent_pc3","~","cardio_whr","a",-0.0175990508964212,0.173906996134126,-0.0429664650181572,0.00776836322531481,"cardio_whr","cog_vnr",0.221372524241712,FALSE
"1436","brain_latent_pc3","cog_vnr","~","cardio_whr","c",-0.0590895118699128,5.2488932060335e-05,-0.0877259872201035,-0.0304530365197221,"cardio_whr","cog_vnr",0.000248985959773384,TRUE
"1437","brain_latent_pc3","cog_vnr","~","brain_latent_pc3","b",0.139715312805293,0,0.119623645380258,0.159806980230328,"cardio_whr","cog_vnr",0,TRUE
"1447","brain_latent_pc3","de",":=","c","de",-0.0590895118699128,5.2488932060335e-05,-0.0877259872201035,-0.0304530365197221,"cardio_whr","cog_vnr",0.000248985959773384,TRUE
"1448","brain_latent_pc3","ie",":=","a*b","ie",-0.00245885690106976,0.176038286583076,-0.00602062895970251,0.00110291515756299,"cardio_whr","cog_vnr",0.223572652296584,FALSE
"1449","brain_latent_pc3","te",":=","c+a*b","te",-0.0615483687709826,2.8971568402314e-05,-0.0903981549499029,-0.0326985825920623,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1450","brain_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",0.0399499929919996,0.18164523981153,-0.0186710815359211,0.0985710675199202,"cardio_whr","cog_vnr",0.229642615251479,FALSE
"1451","heart_latent_cc1","heart_latent_cc1","~","cardio_whr","a",0.00633559911416549,0.589172544889645,-0.0166583446066651,0.029329542834996,"cardio_whr","cog_vnr",0.661040907061556,FALSE
"1461","heart_latent_cc1","cog_vnr","~","cardio_whr","c",-0.0615738578172196,2.87549559532252e-05,-0.090423822400096,-0.0327238932343432,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1462","heart_latent_cc1","cog_vnr","~","heart_latent_cc1","b",0.00402699108800733,0.725838719944897,-0.0184808968266447,0.0265348790026594,"cardio_whr","cog_vnr",0.769894754136596,FALSE
"1472","heart_latent_cc1","de",":=","c","de",-0.0615738578172196,2.87549559532252e-05,-0.090423822400096,-0.0327238932343432,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1473","heart_latent_cc1","ie",":=","a*b","ie",2.55134011699315e-05,NA,2.55134011699315e-05,2.55134011699315e-05,"cardio_whr","cog_vnr",NA,FALSE
"1474","heart_latent_cc1","te",":=","c+a*b","te",-0.0615483444160497,2.89717783783505e-05,-0.0903981305468736,-0.0326985582852258,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1475","heart_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",-0.000414526197446808,0.76926346454764,-0.00318421564557598,0.00235516325068236,"cardio_whr","cog_vnr",0.789170467327062,FALSE
"1476","heart_latent_cc2","heart_latent_cc2","~","cardio_whr","a",-0.256285658991635,0,-0.27818351598164,-0.23438780200163,"cardio_whr","cog_vnr",0,TRUE
"1486","heart_latent_cc2","cog_vnr","~","cardio_whr","c",-0.035228460475539,0.0187944736487304,-0.0646151752946792,-0.00584174565639886,"cardio_whr","cog_vnr",0.0322939098298619,TRUE
"1487","heart_latent_cc2","cog_vnr","~","heart_latent_cc2","b",0.10269750784344,0,0.0795983521914023,0.125796663495477,"cardio_whr","cog_vnr",0,TRUE
"1497","heart_latent_cc2","de",":=","c","de",-0.035228460475539,0.0187944736487304,-0.0646151752946792,-0.00584174565639886,"cardio_whr","cog_vnr",0.0322939098298619,TRUE
"1498","heart_latent_cc2","ie",":=","a*b","ie",-0.0263198984744546,4.44089209850063e-16,-0.0326583528257629,-0.0199814441231463,"cardio_whr","cog_vnr",6.66133814775094e-15,TRUE
"1499","heart_latent_cc2","te",":=","c+a*b","te",-0.0615483589499937,2.8971652511034e-05,-0.0903981450790449,-0.0326985728209424,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1500","heart_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",0.427629573289498,0.000172225923704472,0.204519628320942,0.650739518258053,"cardio_whr","cog_vnr",0.000697703559532715,TRUE
"1501","heart_latent_cc3","heart_latent_cc3","~","cardio_whr","a",-0.103053721653533,0,-0.1270751277876,-0.0790323155194657,"cardio_whr","cog_vnr",0,TRUE
"1511","heart_latent_cc3","cog_vnr","~","cardio_whr","c",-0.0573760098117372,0.000100996748215731,-0.0862982243223079,-0.0284537953011666,"cardio_whr","cog_vnr",0.000434520893486286,TRUE
"1512","heart_latent_cc3","cog_vnr","~","heart_latent_cc3","b",0.0404873356732815,0.000217840569978867,0.0190251568692492,0.0619495144773138,"cardio_whr","cog_vnr",0.000839593868123452,TRUE
"1522","heart_latent_cc3","de",":=","c","de",-0.0573760098117372,0.000100996748215731,-0.0862982243223079,-0.0284537953011666,"cardio_whr","cog_vnr",0.000434520893486286,TRUE
"1523","heart_latent_cc3","ie",":=","a*b","ie",-0.00417237062096749,0.000714662836703184,-0.00658902510410056,-0.00175571613783443,"cardio_whr","cog_vnr",0.00220354374650148,TRUE
"1524","heart_latent_cc3","te",":=","c+a*b","te",-0.0615483804327047,2.89714657664142e-05,-0.0903981665212226,-0.0326985943441869,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1525","heart_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.0677900960453289,0.00814869140032326,0.0175732093648266,0.118006982725831,"cardio_whr","cog_vnr",0.0146835185947383,TRUE
"1526","brain_latent_cc1","brain_latent_cc1","~","cardio_whr","a",0.0200975474944786,0.106593394056335,-0.0043125462416632,0.0445076412306204,"cardio_whr","cog_vnr",0.143590624134939,FALSE
"1536","brain_latent_cc1","cog_vnr","~","cardio_whr","c",-0.0626428062905958,2.04455518073576e-05,-0.0914640611856428,-0.0338215513955488,"cardio_whr","cog_vnr",0.000141841015663544,TRUE
"1537","brain_latent_cc1","cog_vnr","~","brain_latent_cc1","b",0.0544566036100307,4.5278679894345e-07,0.0333017125935621,0.0756114946264993,"cardio_whr","cog_vnr",3.92651052208773e-06,TRUE
"1547","brain_latent_cc1","de",":=","c","de",-0.0626428062905958,2.04455518073576e-05,-0.0914640611856428,-0.0338215513955488,"cardio_whr","cog_vnr",0.000141841015663544,TRUE
"1548","brain_latent_cc1","ie",":=","a*b","ie",0.00109444417744059,0.124322246470054,-0.000301285220923843,0.00249017357580501,"cardio_whr","cog_vnr",0.165862612478077,FALSE
"1549","brain_latent_cc1","te",":=","c+a*b","te",-0.0615483621131553,2.89716251895555e-05,-0.0903981482457295,-0.032698575980581,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1550","brain_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",-0.0177818570610941,0.154989312144922,-0.0422886649549227,0.00672495083273447,"cardio_whr","cog_vnr",0.200510648579095,FALSE
"1551","brain_latent_cc2","brain_latent_cc2","~","cardio_whr","a",-0.117499834596845,0,-0.139161669328997,-0.095837999864693,"cardio_whr","cog_vnr",0,TRUE
"1561","brain_latent_cc2","cog_vnr","~","cardio_whr","c",-0.0447217936034354,0.00236385324242505,-0.0735527228240705,-0.0158908643828003,"cardio_whr","cog_vnr",0.00563063755169916,TRUE
"1562","brain_latent_cc2","cog_vnr","~","brain_latent_cc2","b",0.143205051019841,0,0.11968027086915,0.166729831170532,"cardio_whr","cog_vnr",0,TRUE
"1572","brain_latent_cc2","de",":=","c","de",-0.0447217936034354,0.00236385324242505,-0.0735527228240705,-0.0158908643828003,"cardio_whr","cog_vnr",0.00563063755169916,TRUE
"1573","brain_latent_cc2","ie",":=","a*b","ie",-0.016826569808264,2.22044604925031e-15,-0.0209841648569228,-0.0126689747596053,"cardio_whr","cog_vnr",3.24301988772085e-14,TRUE
"1574","brain_latent_cc2","te",":=","c+a*b","te",-0.0615483634116994,2.89716139718621e-05,-0.0903981495456316,-0.0326985772777672,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1575","brain_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",0.273387769804868,0.00013255439589055,0.133179151365747,0.413596388243989,"cardio_whr","cog_vnr",0.000557330982721629,TRUE
"1576","brain_latent_cc3","brain_latent_cc3","~","cardio_whr","a",-0.0660026207416062,6.66496782875114e-07,-0.0920267368730271,-0.0399785046101853,"cardio_whr","cog_vnr",5.60463203781346e-06,TRUE
"1586","brain_latent_cc3","cog_vnr","~","cardio_whr","c",-0.0594504437450402,5.43517808040406e-05,-0.088320223324124,-0.0305806641659564,"cardio_whr","cog_vnr",0.000251376986218688,TRUE
"1587","brain_latent_cc3","cog_vnr","~","brain_latent_cc3","b",0.0317853427994213,0.00169673470000808,0.0119372371962508,0.0516334484025919,"cardio_whr","cog_vnr",0.00477683041650523,TRUE
"1597","brain_latent_cc3","de",":=","c","de",-0.0594504437450402,5.43517808040406e-05,-0.088320223324124,-0.0305806641659564,"cardio_whr","cog_vnr",0.000251376986218688,TRUE
"1598","brain_latent_cc3","ie",":=","a*b","ie",-0.00209791592593215,0.00796647990138433,-0.00364751439526802,-0.000548317456596279,"cardio_whr","cog_vnr",0.0144019424927306,TRUE
"1599","brain_latent_cc3","te",":=","c+a*b","te",-0.0615483596709724,2.89716460237788e-05,-0.0903981457867655,-0.0326985735551793,"cardio_whr","cog_vnr",0.00015208568970297,TRUE
"1600","brain_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.0340856513016313,0.0241512540918325,0.00445589172532117,0.0637154108779414,"cardio_whr","cog_vnr",0.0369254711321406,TRUE
"1601","heart_latent_pc1","heart_latent_pc1","~","cardio_whr","a",0.116884477942397,0,0.0894726973083579,0.144296258576437,"cardio_whr","cog_rt",0,TRUE
"1611","heart_latent_pc1","cog_rt","~","cardio_whr","c",0.0328444167846045,0.0200899601312086,0.00515272126509769,0.0605361123041114,"cardio_whr","cog_rt",0.0337060669882913,TRUE
"1612","heart_latent_pc1","cog_rt","~","heart_latent_pc1","b",-0.00308645800112764,0.736648930123315,-0.0210747084698882,0.0149017924676329,"cardio_whr","cog_rt",0.769894754136596,FALSE
"1622","heart_latent_pc1","de",":=","c","de",0.0328444167846045,0.0200899601312086,0.00515272126509769,0.0605361123041114,"cardio_whr","cog_rt",0.0337060669882913,TRUE
"1623","heart_latent_pc1","ie",":=","a*b","ie",-0.00036075903215294,0.73685494891441,-0.00246501585614439,0.00174349779183851,"cardio_whr","cog_rt",0.769894754136596,FALSE
"1624","heart_latent_pc1","te",":=","c+a*b","te",0.0324836577524516,0.0211240606305054,0.00487158785261034,0.0600957276522928,"cardio_whr","cog_rt",0.0337060669882913,TRUE
"1625","heart_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",-0.0111058623663067,0.739512559204193,-0.0765710091798883,0.0543592844472749,"cardio_whr","cog_rt",0.769894754136596,FALSE
"1626","heart_latent_pc2","heart_latent_pc2","~","cardio_whr","a",-0.28628845040622,0,-0.309022188873181,-0.263554711939259,"cardio_whr","cog_rt",0,TRUE
"1636","heart_latent_pc2","cog_rt","~","cardio_whr","c",0.0206343598247797,0.152493927227368,-0.00763180704180155,0.0489005266913609,"cardio_whr","cog_rt",0.198671665753966,FALSE
"1637","heart_latent_pc2","cog_rt","~","heart_latent_pc2","b",-0.0413892569788933,0.000139305236903642,-0.0626843384552175,-0.0200941755025692,"cardio_whr","cog_rt",0.000576973184484823,TRUE
"1647","heart_latent_pc2","de",":=","c","de",0.0206343598247797,0.152493927227368,-0.00763180704180155,0.0489005266913609,"cardio_whr","cog_rt",0.198671665753966,FALSE
"1648","heart_latent_pc2","ie",":=","a*b","ie",0.0118492662439522,0.000167274021878328,0.00567905850059259,0.0180194739873118,"cardio_whr","cog_rt",0.000682625603988763,TRUE
"1649","heart_latent_pc2","te",":=","c+a*b","te",0.0324836260687319,0.0211241866047496,0.00487155611770135,0.0600956960197624,"cardio_whr","cog_rt",0.0337060669882913,TRUE
"1650","heart_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",0.364776586791155,0.0488286668385687,0.00187392521500462,0.727679248367305,"cardio_whr","cog_rt",0.0702070209725534,FALSE
"1651","heart_latent_pc3","heart_latent_pc3","~","cardio_whr","a",0.00395587159492864,0.781130795600068,-0.0239494204178012,0.0318611636076585,"cardio_whr","cog_rt",0.789385440243454,FALSE
"1661","heart_latent_pc3","cog_rt","~","cardio_whr","c",0.0324326673987364,0.0213168099331356,0.00482282087210778,0.0600425139253651,"cardio_whr","cog_rt",0.0337060669882913,TRUE
"1662","heart_latent_pc3","cog_rt","~","heart_latent_pc3","b",0.0128807234953012,0.154577700810584,-0.0048536803648623,0.0306151273554647,"cardio_whr","cog_rt",0.200445383060453,FALSE
"1672","heart_latent_pc3","de",":=","c","de",0.0324326673987364,0.0213168099331356,0.00482282087210778,0.0600425139253651,"cardio_whr","cog_rt",0.0337060669882913,TRUE
"1673","heart_latent_pc3","ie",":=","a*b","ie",5.0954488197192e-05,0.785084217302175,-0.00031526899541176,0.000417177971806144,"cardio_whr","cog_rt",0.790499256236945,FALSE
"1674","heart_latent_pc3","te",":=","c+a*b","te",0.0324836218869336,0.0211242028740388,0.00487155200573487,0.0600956917681324,"cardio_whr","cog_rt",0.0337060669882913,TRUE
"1675","heart_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",0.00156862089992767,0.786226287284313,-0.00976721770244596,0.0129044595023013,"cardio_whr","cog_rt",0.790499256236945,FALSE
"1676","brain_latent_grey","brain_latent_grey","~","cardio_whr","a",-0.046024265060317,0.00011733112008816,-0.0694444146432828,-0.0226041154773513,"cardio_whr","cog_rt",0.000497089859915487,TRUE
