"","PC1","PC2","PC3"
"heart_texture_RunVariance_glrlm_MYO_ED",0.0976701561731347,0.00910009603641901,0.047422468839127
"heart_texture_RunEntropy_glrlm_MYO_ED",0.00485097352709254,0.071751077003217,0.0241623316766468
"heart_texture_LowGrayLevelRunEmphasis_glrlm_MYO_ED",0.0284278572718361,-0.0899572219948637,-0.076545074382626
"heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ED",-0.0516537112621492,0.100929413533679,0.0686043390070886
"heart_texture_ShortRunLowGrayLevelEmphasis_glrlm_MYO_ED",0.0188514153436476,-0.0912576837167066,-0.0824438846447903
"heart_texture_ShortRunHighGrayLevelEmphasis_glrlm_MYO_ED",-0.0655547587979887,0.0955193882846623,0.0566323497718385
"heart_texture_LongRunLowGrayLevelEmphasis_glrlm_MYO_ED",0.0572480594384128,-0.0714818104630539,-0.0449091205147859
"heart_texture_LongRunHighGrayLevelEmphasis_glrlm_MYO_ED",0.0170507647894187,0.0947044960854073,0.0935044330935626
"heart_texture_ShortRunEmphasis_glrlm_MYO_ES",-0.0824962619854029,-0.00106093003351716,-0.0988561592032466
"heart_texture_LongRunEmphasis_glrlm_MYO_ES",0.0853975519210323,0.00335726694528089,0.0891977207553983
"heart_texture_GrayLevelNonUniformity_glrlm_MYO_ES",0.0985415167611419,0.0287059604619541,-0.0348134543688204
"heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ES",0.0523415110963261,-0.0575717520074011,0.102291351196587
"heart_texture_RunLengthNonUniformity_glrlm_MYO_ES",0.017694662438136,0.0523319429396769,-0.131615004506069
"heart_texture_RunLengthNonUniformityNormalized_glrlm_MYO_ES",-0.081047639126954,-0.00104768603579345,-0.0995742603269228
"heart_texture_RunPercentage_glrlm_MYO_ES",-0.0847546566804789,-0.00208085737578403,-0.101306116732347
"heart_texture_GrayLevelVariance_glrlm_MYO_ES",-0.0556854433464948,0.0726104837268924,-0.0552796427303449
"heart_texture_RunVariance_glrlm_MYO_ES",0.0860234249679197,0.00637567367442089,0.0855015503156904
"heart_texture_RunEntropy_glrlm_MYO_ES",0.0356344028044471,0.0760640239294625,0.0121336541585039
"heart_texture_LowGrayLevelRunEmphasis_glrlm_MYO_ES",0.0316622172775733,-0.0848598006204823,-0.0537800428709523
"heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ES",-0.0433276317186874,0.105325735844376,0.0418861606290646
"heart_texture_ShortRunLowGrayLevelEmphasis_glrlm_MYO_ES",0.0200490291911152,-0.0849596500954797,-0.067281888432322
"heart_texture_ShortRunHighGrayLevelEmphasis_glrlm_MYO_ES",-0.0586960149149812,0.100322676557566,0.0186214509871462
