"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","type"
"102","heart_texture_Complexity_ngtdm_MYO_ED","de",":=","c","de",-0.025167890927077,0.087614683534188,-0.054046572726155,0.00371079087200107,0.113851211718196,FALSE,"Global Intensity"
"103","heart_texture_Complexity_ngtdm_MYO_ED","ie",":=","a*b","ie",-0.0134099263602882,0.00304709887414156,-0.0222804800308546,-0.00453937268972177,0.00877239845364242,TRUE,"Global Intensity"
"104","heart_texture_Complexity_ngtdm_MYO_ED","te",":=","c+a*b","te",-0.0385778172873652,0.00597321179663202,-0.0660802921905486,-0.0110753423841818,0.0108036029107977,TRUE,"Global Intensity"
"105","heart_texture_Complexity_ngtdm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",0.347607182137808,0.0436342977248616,0.00992777767180858,0.685286586603806,0.0611085747878215,FALSE,"Global Intensity"
"106","heart_texture_Complexity_ngtdm_MYO_ES","heart_texture_Complexity_ngtdm_MYO_ES","~","cardio_latent_gvrf","a",-0.3942437699641,0,-0.418594243279209,-0.369893296648991,0,TRUE,"Shape"
"107","heart_texture_Complexity_ngtdm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.0287515921347061,0.0528612234624786,-0.0578582789175039,0.000355094648091702,0.0727874866205988,FALSE,"Shape"
"108","heart_texture_Complexity_ngtdm_MYO_ES","cog_latent_g","~","heart_texture_Complexity_ngtdm_MYO_ES","b",0.0249241691501557,0.0431463842080244,0.000768152988031023,0.0490801853122805,0.0605679466627403,FALSE,"Shape"
"109","heart_texture_Complexity_ngtdm_MYO_ES","de",":=","c","de",-0.0287515921347061,0.0528612234624786,-0.0578582789175039,0.000355094648091702,0.0727874866205988,FALSE,"Shape"
"110","heart_texture_Complexity_ngtdm_MYO_ES","ie",":=","a*b","ie",-0.00982619840898031,0.0436176441509601,-0.0193710013276323,-0.000281395490328303,0.0611085747878215,FALSE,"Shape"
"111","heart_texture_Complexity_ngtdm_MYO_ES","te",":=","c+a*b","te",-0.0385777905436864,0.0059732467034741,-0.0660802655415021,-0.0110753155458707,0.0108036029107977,TRUE,"Shape"
"112","heart_texture_Complexity_ngtdm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",0.254711280000675,0.103718183561017,-0.0521096228260093,0.56153218282736,0.132038189924735,FALSE,"Shape"
"113","heart_texture_Contrast_glcm_MYO_ED","heart_texture_Contrast_glcm_MYO_ED","~","cardio_latent_gvrf","a",-0.316831716195671,0,-0.340223245432946,-0.293440186958397,0,TRUE,"Global Variance"
"114","heart_texture_Contrast_glcm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0422966646406963,0.0038770765781897,-0.0710016925736756,-0.0135916367077169,0.0106462911119343,TRUE,"Global Variance"
"115","heart_texture_Contrast_glcm_MYO_ED","cog_latent_g","~","heart_texture_Contrast_glcm_MYO_ED","b",-0.0117376746078521,0.376390953247667,-0.0377452639086951,0.0142699146929908,0.419230766661804,FALSE,"Global Variance"
"116","heart_texture_Contrast_glcm_MYO_ED","de",":=","c","de",-0.0422966646406963,0.0038770765781897,-0.0710016925736756,-0.0135916367077169,0.0106462911119343,TRUE,"Global Variance"
"117","heart_texture_Contrast_glcm_MYO_ED","ie",":=","a*b","ie",0.00371886759015214,0.376671057620223,-0.00452599929602319,0.0119637344763275,0.419346336620266,FALSE,"Global Variance"
"118","heart_texture_Contrast_glcm_MYO_ED","te",":=","c+a*b","te",-0.0385777970505441,0.00597323821934514,-0.0660802720302096,-0.0110753220708786,0.0108036029107977,TRUE,"Global Variance"
"119","heart_texture_Contrast_glcm_MYO_ED","pm",":=","(a*b)/(c+a*b)","pm",-0.0963991693273655,0.40012541162774,-0.320952903528,0.128154564873269,0.441530500626805,FALSE,"Global Variance"
"120","heart_texture_Contrast_glcm_MYO_ES","heart_texture_Contrast_glcm_MYO_ES","~","cardio_latent_gvrf","a",-0.220239342732746,0,-0.246379130222706,-0.194099555242786,0,TRUE,"Global Variance"
"121","heart_texture_Contrast_glcm_MYO_ES","cog_latent_g","~","cardio_latent_gvrf","c",-0.042061386766301,0.0032298639550874,-0.0700544781703621,-0.0140682953622399,0.00919834309604531,TRUE,"Global Variance"
"122","heart_texture_Contrast_glcm_MYO_ES","cog_latent_g","~","heart_texture_Contrast_glcm_MYO_ES","b",-0.01581729018262,0.193844689967982,-0.0396775042440183,0.00804292387877828,0.231755994340805,FALSE,"Global Variance"
"123","heart_texture_Contrast_glcm_MYO_ES","de",":=","c","de",-0.042061386766301,0.0032298639550874,-0.0700544781703621,-0.0140682953622399,0.00919834309604531,TRUE,"Global Variance"
"124","heart_texture_Contrast_glcm_MYO_ES","ie",":=","a*b","ie",0.00348358959363335,0.195265067853323,-0.00178812244277845,0.00875530163004515,0.233219654121147,FALSE,"Global Variance"
"125","heart_texture_Contrast_glcm_MYO_ES","te",":=","c+a*b","te",-0.0385777971726677,0.00597323800558325,-0.066080272122062,-0.0110753222232734,0.0108036029107977,TRUE,"Global Variance"
"126","heart_texture_Contrast_glcm_MYO_ES","pm",":=","(a*b)/(c+a*b)","pm",-0.0903003760956437,0.241687996922934,-0.241469491942604,0.0608687397513168,0.282841563328119,FALSE,"Global Variance"
"127","heart_texture_Contrast_ngtdm_MYO_ED","heart_texture_Contrast_ngtdm_MYO_ED","~","cardio_latent_gvrf","a",0.221204062324797,0,0.195315840142122,0.247092284507471,0,TRUE,"Global Variance"
"128","heart_texture_Contrast_ngtdm_MYO_ED","cog_latent_g","~","cardio_latent_gvrf","c",-0.0257630873032459,0.0711432466632915,-0.0537447930213262,0.00221861841483437,0.0943451200021984,FALSE,"Global Variance"
"129","heart_texture_Contrast_ngtdm_MYO_ED","cog_latent_g","~","heart_texture_Contrast_ngtdm_MYO_ED","b",-0.0579315872530103,2.28599372875671e-06,-0.0819551979631947,-0.033907976542826,1.28483290515945e-05,TRUE,"Global Variance"
"130","heart_texture_Contrast_ngtdm_MYO_ED","de",":=","c","de",-0.0257630873032459,0.0711432466632915,-0.0537447930213262,0.00221861841483437,0.0943451200021984,FALSE,"Global Variance"
"131","heart_texture_Contrast_ngtdm_MYO_ED","ie",":=","a*b","ie",-0.0128147024372893,5.53183633389409e-06,-0.0183426338703354,-0.00728677100424314,2.92326817822226e-05,TRUE,"Global Variance"
