"","mediator","lhs","op","rhs","label","est.std","pvalue","ci.lower","ci.upper","pvalue_adj","significant","independent","dependent"
"1","heart_latent_pc1","heart_latent_pc1","~","cardio_pack_years","a",0.00907194530845748,0.302994918081826,-0.00819031804348908,0.026334208660404,0.34627990637923,FALSE,"cardio_pack_years","cog_vnr"
"2","heart_latent_pc1","cog_vnr","~","cardio_pack_years","c",-0.0287183626261111,0.0018828562494051,-0.0468280465520953,-0.0106086787001269,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"3","heart_latent_pc1","cog_vnr","~","heart_latent_pc1","b",0.00453154653015273,0.636785121370036,-0.0142776370759298,0.0233407301362352,0.679237462794705,FALSE,"cardio_pack_years","cog_vnr"
"4","heart_latent_pc1","de",":=","c","de",-0.0287183626261111,0.0018828562494051,-0.0468280465520953,-0.0106086787001269,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"5","heart_latent_pc1","ie",":=","a*b","ie",4.11099422842758e-05,NA,4.11099422842758e-05,4.11099422842758e-05,NA,FALSE,"cardio_pack_years","cog_vnr"
"6","heart_latent_pc1","te",":=","c+a*b","te",-0.0286772526838268,0.0019107307291546,-0.0467863322883436,-0.0105681730793101,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"7","heart_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",-0.00143353837752598,0.670778115946064,-0.00804330925447938,0.00517623249942741,0.715496657009134,FALSE,"cardio_pack_years","cog_vnr"
"8","heart_latent_pc2","heart_latent_pc2","~","cardio_pack_years","a",-0.0362411224007989,1.05766636115945e-06,-0.0507949432300933,-0.0216873015715045,3.38453235571023e-06,TRUE,"cardio_pack_years","cog_vnr"
"9","heart_latent_pc2","cog_vnr","~","cardio_pack_years","c",-0.025645210469669,0.00545586112615437,-0.0437334240416566,-0.00755699689768148,0.00793579800167908,TRUE,"cardio_pack_years","cog_vnr"
"10","heart_latent_pc2","cog_vnr","~","heart_latent_pc2","b",0.0836630374650404,1.46993528460371e-13,0.0614736861247817,0.105852388805299,3.35985207909419e-13,TRUE,"cardio_pack_years","cog_vnr"
"11","heart_latent_pc2","de",":=","c","de",-0.025645210469669,0.00545586112615437,-0.0437334240416566,-0.00755699689768148,0.00793579800167908,TRUE,"cardio_pack_years","cog_vnr"
"12","heart_latent_pc2","ie",":=","a*b","ie",-0.00303204238119315,4.66868127633191e-05,-0.00449158190614805,-0.00157250285623825,0.000130723075737293,TRUE,"cardio_pack_years","cog_vnr"
"13","heart_latent_pc2","te",":=","c+a*b","te",-0.0286772528508622,0.00191073062004588,-0.0467863324622785,-0.0105681732394459,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"14","heart_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",0.105729875764651,0.0112121017796951,0.0240164334467641,0.187443318082539,0.0358787256950244,TRUE,"cardio_pack_years","cog_vnr"
"15","heart_latent_pc3","heart_latent_pc3","~","cardio_pack_years","a",0.0104831086615506,0.240533909463112,-0.0070233515847639,0.0279895689078651,0.29604173472383,FALSE,"cardio_pack_years","cog_vnr"
"16","heart_latent_pc3","cog_vnr","~","cardio_pack_years","c",-0.0283988076931778,0.00210904198528383,-0.046503176446561,-0.0102944389397946,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"17","heart_latent_pc3","cog_vnr","~","heart_latent_pc3","b",-0.0265611045808175,0.00497384099987674,-0.0450957934578437,-0.00802641570379124,0.00663178799983566,TRUE,"cardio_pack_years","cog_vnr"
"18","heart_latent_pc3","de",":=","c","de",-0.0283988076931778,0.00210904198528383,-0.046503176446561,-0.0102944389397946,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"19","heart_latent_pc3","ie",":=","a*b","ie",-0.000278442945491519,0.278864019209842,-0.000782414566453645,0.000225528675470608,0.300315097610599,FALSE,"cardio_pack_years","cog_vnr"
"20","heart_latent_pc3","te",":=","c+a*b","te",-0.0286772506386693,0.00191073216660209,-0.0467863302504454,-0.0105681710268932,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"21","heart_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",0.00970954116208259,0.303051287735226,-0.00876810530622447,0.0281871876303897,0.372986200289509,FALSE,"cardio_pack_years","cog_vnr"
"22","brain_latent_grey","brain_latent_grey","~","cardio_pack_years","a",-0.064317172621256,0,-0.0789797795676069,-0.0496545656749051,0,TRUE,"cardio_pack_years","cog_vnr"
"23","brain_latent_grey","cog_vnr","~","cardio_pack_years","c",-0.0150142341596583,0.100189884285979,-0.0329148082580703,0.0028863399387538,0.100189884285979,FALSE,"cardio_pack_years","cog_vnr"
"24","brain_latent_grey","cog_vnr","~","brain_latent_grey","b",0.212431862850424,0,0.19101580872678,0.233847916974068,0,TRUE,"cardio_pack_years","cog_vnr"
"25","brain_latent_grey","de",":=","c","de",-0.0150142341596583,0.100189884285979,-0.0329148082580703,0.0028863399387538,0.100189884285979,FALSE,"cardio_pack_years","cog_vnr"
"26","brain_latent_grey","ie",":=","a*b","ie",-0.0136630167932057,3.99680288865056e-15,-0.0170717345163461,-0.0102542990700653,5.59552404411079e-14,TRUE,"cardio_pack_years","cog_vnr"
"27","brain_latent_grey","te",":=","c+a*b","te",-0.028677250952864,0.00191073191619706,-0.0467863305368065,-0.0105681713689214,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"28","brain_latent_grey","pm",":=","(a*b)/(c+a*b)","pm",0.476440953690549,0.00226715242732611,0.170555732234347,0.78232617514675,0.0164519372273162,TRUE,"cardio_pack_years","cog_vnr"
"29","brain_latent_atrophy","brain_latent_atrophy","~","cardio_pack_years","a",-0.0470321378835228,1.71768155254881e-10,-0.0614700500511085,-0.0325942257159372,6.87072621019524e-10,TRUE,"cardio_pack_years","cog_vnr"
"30","brain_latent_atrophy","cog_vnr","~","cardio_pack_years","c",-0.0184198812093956,0.0433472481786799,-0.0362892256439054,-0.000550536774885792,0.0462370647239252,TRUE,"cardio_pack_years","cog_vnr"
"31","brain_latent_atrophy","cog_vnr","~","brain_latent_atrophy","b",0.218092821704384,0,0.196331935675106,0.239853707733663,0,TRUE,"cardio_pack_years","cog_vnr"
"32","brain_latent_atrophy","de",":=","c","de",-0.0184198812093956,0.0433472481786799,-0.0362892256439054,-0.000550536774885792,0.0462370647239252,TRUE,"cardio_pack_years","cog_vnr"
"33","brain_latent_atrophy","ie",":=","a*b","ie",-0.0102573716618072,1.28290711387535e-09,-0.0135696713275558,-0.00694507199605857,4.49017489856374e-09,TRUE,"cardio_pack_years","cog_vnr"
"34","brain_latent_atrophy","te",":=","c+a*b","te",-0.0286772528712028,0.00191073058215241,-0.046786332461227,-0.0105681732811785,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"35","brain_latent_atrophy","pm",":=","(a*b)/(c+a*b)","pm",0.357683203055599,0.0030087378171979,0.121389604241685,0.593976801869512,0.0164519372273162,TRUE,"cardio_pack_years","cog_vnr"
"36","brain_latent_gMD","brain_latent_gMD","~","cardio_pack_years","a",0.0287550575800995,0.000925589461411747,0.0117396152247511,0.045770499935448,0.00211563305465542,TRUE,"cardio_pack_years","cog_vnr"
"37","brain_latent_gMD","cog_vnr","~","cardio_pack_years","c",-0.0281935053531722,0.00228587380283041,-0.0463089851835707,-0.0100780255227738,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"38","brain_latent_gMD","cog_vnr","~","brain_latent_gMD","b",-0.0168230087734566,0.0837688249658799,-0.0358907936959177,0.00224477614900456,0.0957357999610056,FALSE,"cardio_pack_years","cog_vnr"
"39","brain_latent_gMD","de",":=","c","de",-0.0281935053531722,0.00228587380283041,-0.0463089851835707,-0.0100780255227738,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"40","brain_latent_gMD","ie",":=","a*b","ie",-0.000483746585951263,0.125329197982307,-0.00110231134899496,0.000134818177092436,0.159509888341118,FALSE,"cardio_pack_years","cog_vnr"
"41","brain_latent_gMD","te",":=","c+a*b","te",-0.0286772519391235,0.00191073126531549,-0.0467863315577969,-0.0105681723204501,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"42","brain_latent_gMD","pm",":=","(a*b)/(c+a*b)","pm",0.0168686520932399,0.168198213631297,-0.00712376897404492,0.0408610731605246,0.244651947100069,FALSE,"cardio_pack_years","cog_vnr"
"43","brain_latent_gFA","brain_latent_gFA","~","cardio_pack_years","a",-0.0119260719789974,0.182887403388314,-0.0294757153223453,0.00562357136435053,0.243849871184419,FALSE,"cardio_pack_years","cog_vnr"
"44","brain_latent_gFA","cog_vnr","~","cardio_pack_years","c",-0.0282185935951136,0.00224339011220054,-0.0463167933808437,-0.0101203938093834,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"45","brain_latent_gFA","cog_vnr","~","brain_latent_gFA","b",0.0384584283649133,4.50574437880213e-05,0.0199831324188926,0.056933724310934,8.01021222898157e-05,TRUE,"cardio_pack_years","cog_vnr"
"46","brain_latent_gFA","de",":=","c","de",-0.0282185935951136,0.00224339011220054,-0.0463167933808437,-0.0101203938093834,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"47","brain_latent_gFA","ie",":=","a*b","ie",-0.000458657984879071,0.20547880177033,-0.00116867784485267,0.000251361875094527,0.239725268732051,FALSE,"cardio_pack_years","cog_vnr"
"48","brain_latent_gFA","te",":=","c+a*b","te",-0.0286772515799926,0.00191073150026821,-0.0467863311841622,-0.0105681719758231,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"49","brain_latent_gFA","pm",":=","(a*b)/(c+a*b)","pm",0.0159937915807477,0.235268572855919,-0.0104173266839536,0.042404909845449,0.313691430474559,FALSE,"cardio_pack_years","cog_vnr"
"50","brain_latent_pc1","brain_latent_pc1","~","cardio_pack_years","a",-0.0318634688720858,0.000203895356228667,-0.0486779239250294,-0.0150490138191421,0.000543720949943112,TRUE,"cardio_pack_years","cog_vnr"
"51","brain_latent_pc1","cog_vnr","~","cardio_pack_years","c",-0.0277003783138148,0.00272285689375185,-0.0458132735059891,-0.0095874831216406,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"52","brain_latent_pc1","cog_vnr","~","brain_latent_pc1","b",0.0306581168199854,0.00183176939785001,0.0113756086940499,0.0499406249459209,0.0026643918514182,TRUE,"cardio_pack_years","cog_vnr"
"53","brain_latent_pc1","de",":=","c","de",-0.0277003783138148,0.00272285689375185,-0.0458132735059891,-0.0095874831216406,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"54","brain_latent_pc1","ie",":=","a*b","ie",-0.000976873950970374,0.0169919741021722,-0.00177902432142301,-0.000174723580517735,0.0339839482043445,TRUE,"cardio_pack_years","cog_vnr"
"55","brain_latent_pc1","te",":=","c+a*b","te",-0.0286772522647852,0.00191073101499173,-0.0467863318629397,-0.0105681726666308,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"56","brain_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",0.034064419490076,0.0563667534012982,-0.000924265947021795,0.0690531049271737,0.128838293488681,FALSE,"cardio_pack_years","cog_vnr"
"57","brain_latent_pc2","brain_latent_pc2","~","cardio_pack_years","a",0.00498870874561639,0.581780568873381,-0.0127635476644978,0.0227409651557305,0.581780568873381,FALSE,"cardio_pack_years","cog_vnr"
"58","brain_latent_pc2","cog_vnr","~","cardio_pack_years","c",-0.0289034946517334,0.00174013324175726,-0.046994756687375,-0.0108122326160919,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"59","brain_latent_pc2","cog_vnr","~","brain_latent_pc2","b",0.0453509422938784,1.12134669771891e-06,0.0270956009729392,0.0636062836148175,2.24269339543781e-06,TRUE,"cardio_pack_years","cog_vnr"
"60","brain_latent_pc2","de",":=","c","de",-0.0289034946517334,0.00174013324175726,-0.046994756687375,-0.0108122326160919,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"61","brain_latent_pc2","ie",":=","a*b","ie",0.000226242642443415,0.584182491428474,-0.000583987663608223,0.00103647294849505,0.584182491428474,FALSE,"cardio_pack_years","cog_vnr"
"62","brain_latent_pc2","te",":=","c+a*b","te",-0.02867725200929,0.00191073120296803,-0.0467863316159413,-0.0105681724026387,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"63","brain_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",-0.00788927203938941,0.592698950589184,-0.0367953304377065,0.0210167863589277,0.677370229244781,FALSE,"cardio_pack_years","cog_vnr"
"64","brain_latent_pc3","brain_latent_pc3","~","cardio_pack_years","a",-0.024861607268833,0.00219365283662643,-0.0407718139597929,-0.00895140057787311,0.00438730567325285,TRUE,"cardio_pack_years","cog_vnr"
"65","brain_latent_pc3","cog_vnr","~","cardio_pack_years","c",-0.0252037034399089,0.00601164841746349,-0.0431854060990299,-0.00722200078078781,0.00801553122328465,TRUE,"cardio_pack_years","cog_vnr"
"66","brain_latent_pc3","cog_vnr","~","brain_latent_pc3","b",0.139715310526732,0,0.119623643171886,0.159806977881577,0,TRUE,"cardio_pack_years","cog_vnr"
"67","brain_latent_pc3","de",":=","c","de",-0.0252037034399089,0.00601164841746349,-0.0431854060990299,-0.00722200078078781,0.00801553122328465,TRUE,"cardio_pack_years","cog_vnr"
"68","brain_latent_pc3","ie",":=","a*b","ie",-0.00347354717975865,0.00281024505465233,-0.00575218180800794,-0.00119491255150936,0.00655723846085543,TRUE,"cardio_pack_years","cog_vnr"
"69","brain_latent_pc3","te",":=","c+a*b","te",-0.0286772506196675,0.00191073214368109,-0.0467863301987353,-0.0105681710405997,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"70","brain_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",0.121125529982864,0.0218668628052134,0.0175775225916186,0.22467353737411,0.0583116341472358,FALSE,"cardio_pack_years","cog_vnr"
"71","heart_latent_cc1","heart_latent_cc1","~","cardio_pack_years","a",0.00695067647345339,0.344389625606255,-0.00745723361417785,0.0213585865610846,0.367348933980005,FALSE,"cardio_pack_years","cog_vnr"
"72","heart_latent_cc1","cog_vnr","~","cardio_pack_years","c",-0.0286774273297666,0.00191135842445034,-0.0467871842777915,-0.0105676703817416,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"73","heart_latent_cc1","cog_vnr","~","heart_latent_cc1","b",2.51446091045623e-05,0.998255197572515,-0.0225113537640774,0.0225616429822865,0.998255197572515,FALSE,"cardio_pack_years","cog_vnr"
"74","heart_latent_cc1","de",":=","c","de",-0.0286774273297666,0.00191135842445034,-0.0467871842777915,-0.0105676703817416,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"75","heart_latent_cc1","ie",":=","a*b","ie",1.74772042937263e-07,NA,1.74772042937263e-07,1.74772042937263e-07,NA,FALSE,"cardio_pack_years","cog_vnr"
"76","heart_latent_cc1","te",":=","c+a*b","te",-0.0286772525577236,0.00191073082227411,-0.0467863321667423,-0.0105681729487049,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"77","heart_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",-6.09444864306542e-06,0.99825520268062,-0.00546841575421229,0.00545622685692616,0.99825520268062,FALSE,"cardio_pack_years","cog_vnr"
"78","heart_latent_cc2","heart_latent_cc2","~","cardio_pack_years","a",-0.0606594241971894,0,-0.0745786593876812,-0.0467401890066977,0,TRUE,"cardio_pack_years","cog_vnr"
"79","heart_latent_cc2","cog_vnr","~","cardio_pack_years","c",-0.0218663762577922,0.0178971597290096,-0.0399668979648388,-0.00376585455074564,0.0220272735126272,TRUE,"cardio_pack_years","cog_vnr"
"80","heart_latent_cc2","cog_vnr","~","heart_latent_cc2","b",0.112280584946998,0,0.0891856661685336,0.135375503725463,0,TRUE,"cardio_pack_years","cog_vnr"
"81","heart_latent_cc2","de",":=","c","de",-0.0218663762577922,0.0178971597290096,-0.0399668979648388,-0.00376585455074564,0.0220272735126272,TRUE,"cardio_pack_years","cog_vnr"
"82","heart_latent_cc2","ie",":=","a*b","ie",-0.00681087563140852,2.0562507252464e-10,-0.0089107503090513,-0.00471100095376573,9.59583671781653e-10,TRUE,"cardio_pack_years","cog_vnr"
"83","heart_latent_cc2","te",":=","c+a*b","te",-0.0286772518892008,0.00191073126835528,-0.0467863314790956,-0.0105681722993059,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"84","heart_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",0.237500987114227,0.0042372587323336,0.0747374485895865,0.400264525638868,0.0169490349293344,TRUE,"cardio_pack_years","cog_vnr"
"85","heart_latent_cc3","heart_latent_cc3","~","cardio_pack_years","a",0.0185070722063539,0.0162290140744654,0.00341665722751915,0.0335974871851887,0.0259664225191447,TRUE,"cardio_pack_years","cog_vnr"
"86","heart_latent_cc3","cog_vnr","~","cardio_pack_years","c",-0.0279470125419447,0.00248184410914853,-0.0460512267226872,-0.00984279836120225,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"87","heart_latent_cc3","cog_vnr","~","heart_latent_cc3","b",-0.0394572908975777,0.000319784771784848,-0.0609468276033429,-0.0179677541918124,0.000511655634855757,TRUE,"cardio_pack_years","cog_vnr"
"88","heart_latent_cc3","de",":=","c","de",-0.0279470125419447,0.00248184410914853,-0.0460512267226872,-0.00984279836120225,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"89","heart_latent_cc3","ie",":=","a*b","ie",-0.000730238931708581,0.0456391191185685,-0.00144631975225581,-1.41581111613537e-05,0.079868458457495,FALSE,"cardio_pack_years","cog_vnr"
"90","heart_latent_cc3","te",":=","c+a*b","te",-0.0286772514736533,0.0019107315389626,-0.0467863310456323,-0.0105681719016743,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"91","heart_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.0254640488255813,0.0889193305942069,-0.00387452971036735,0.0548026273615299,0.177838661188414,FALSE,"cardio_pack_years","cog_vnr"
"92","brain_latent_cc1","brain_latent_cc1","~","cardio_pack_years","a",0.0114668583830761,0.0559453813210335,-0.00029097032822659,0.0232246870943788,0.0813751001033215,FALSE,"cardio_pack_years","cog_vnr"
"93","brain_latent_cc1","cog_vnr","~","cardio_pack_years","c",-0.0307019859882978,0.000823692449981817,-0.0486930294713898,-0.0127109425052058,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"94","brain_latent_cc1","cog_vnr","~","brain_latent_cc1","b",0.176572572553995,0,0.149347662556981,0.203797482551009,0,TRUE,"cardio_pack_years","cog_vnr"
"95","brain_latent_cc1","de",":=","c","de",-0.0307019859882978,0.000823692449981817,-0.0486930294713898,-0.0127109425052058,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"96","brain_latent_cc1","ie",":=","a*b","ie",0.00202473268381208,0.0587507359309223,-7.4891506964036e-05,0.0041243568745882,0.0913900336703236,FALSE,"cardio_pack_years","cog_vnr"
"97","brain_latent_cc1","te",":=","c+a*b","te",-0.0286772533044857,0.00191073028341737,-0.0467863328982118,-0.0105681737107596,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"98","brain_latent_cc1","pm",":=","(a*b)/(c+a*b)","pm",-0.0706041356999616,0.123982740945619,-0.160563382575868,0.0193551111759444,0.220413761681101,FALSE,"cardio_pack_years","cog_vnr"
"99","brain_latent_cc2","brain_latent_cc2","~","cardio_pack_years","a",-0.0700954322990916,0,-0.0836737305890984,-0.0565171340090847,0,TRUE,"cardio_pack_years","cog_vnr"
"100","brain_latent_cc2","cog_vnr","~","cardio_pack_years","c",-0.0187279752463626,0.0424308943902709,-0.0368163391697508,-0.000639611322974448,0.0462370647239252,TRUE,"cardio_pack_years","cog_vnr"
"101","brain_latent_cc2","cog_vnr","~","brain_latent_cc2","b",0.141939037560747,0,0.118379562621539,0.165498512499955,0,TRUE,"cardio_pack_years","cog_vnr"
"102","brain_latent_cc2","de",":=","c","de",-0.0187279752463626,0.0424308943902709,-0.0368163391697508,-0.000639611322974448,0.0462370647239252,TRUE,"cardio_pack_years","cog_vnr"
"103","brain_latent_cc2","ie",":=","a*b","ie",-0.00994927819793758,1.62092561595273e-14,-0.0124889408051051,-0.00740961559077003,1.13464793116691e-13,TRUE,"cardio_pack_years","cog_vnr"
"104","brain_latent_cc2","te",":=","c+a*b","te",-0.0286772534443002,0.00191073016212129,-0.0467863330167252,-0.0105681738718751,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"105","brain_latent_cc2","pm",":=","(a*b)/(c+a*b)","pm",0.346939717126748,0.00308473823012179,0.117148767474826,0.576730666778671,0.0164519372273162,TRUE,"cardio_pack_years","cog_vnr"
"106","brain_latent_cc3","brain_latent_cc3","~","cardio_pack_years","a",0.0245281251596519,0.00291403545327307,0.00837774738172276,0.040678502937581,0.00518050747248545,TRUE,"cardio_pack_years","cog_vnr"
"107","brain_latent_cc3","cog_vnr","~","cardio_pack_years","c",-0.0282214159709319,0.00226065714647095,-0.0463350568907984,-0.0101077750510654,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"108","brain_latent_cc3","cog_vnr","~","brain_latent_cc3","b",-0.0185841222287107,0.0698514004063338,-0.038676102644858,0.00150785818743649,0.0859709543462569,FALSE,"cardio_pack_years","cog_vnr"
"109","brain_latent_cc3","de",":=","c","de",-0.0282214159709319,0.00226065714647095,-0.0463350568907984,-0.0101077750510654,0.00435657103000295,TRUE,"cardio_pack_years","cog_vnr"
"110","brain_latent_cc3","ie",":=","a*b","ie",-0.000455833676008085,0.121565963229333,-0.00103288958352143,0.000121222231505258,0.159509888341118,FALSE,"cardio_pack_years","cog_vnr"
"111","brain_latent_cc3","te",":=","c+a*b","te",-0.02867724964694,0.00191073288690791,-0.0467863292832556,-0.0105681700106244,0.00191073288690791,TRUE,"cardio_pack_years","cog_vnr"
"112","brain_latent_cc3","pm",":=","(a*b)/(c+a*b)","pm",0.0158953066148282,0.16456007895074,-0.0065194642258521,0.0383100774555085,0.244651947100069,FALSE,"cardio_pack_years","cog_vnr"
"113","heart_latent_pc1","heart_latent_pc1","~","cardio_sbp","a",0.22579106785528,0,0.198339599243227,0.253242536467334,0,TRUE,"cardio_sbp","cog_rt"
"114","heart_latent_pc1","cog_rt","~","cardio_sbp","c",-0.0385153801127647,0.00748239044806831,-0.0667399544874874,-0.0102908057380419,0.00798121647793953,TRUE,"cardio_sbp","cog_rt"
"115","heart_latent_pc1","cog_rt","~","heart_latent_pc1","b",-0.00308645863043083,0.736648877412688,-0.0210747090275875,0.0149017917667259,0.736648877412688,FALSE,"cardio_sbp","cog_rt"
"116","heart_latent_pc1","de",":=","c","de",-0.0385153801127647,0.00748239044806831,-0.0667399544874874,-0.0102908057380419,0.00798121647793953,TRUE,"cardio_sbp","cog_rt"
"117","heart_latent_pc1","ie",":=","a*b","ie",-0.000696894790056123,0.736704997327819,-0.00475938014308858,0.00336559056297634,0.752578583006683,FALSE,"cardio_sbp","cog_rt"
"118","heart_latent_pc1","te",":=","c+a*b","te",-0.0392122749028208,0.00592984316330991,-0.0671428052159181,-0.0112817445897234,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"119","heart_latent_pc1","pm",":=","(a*b)/(c+a*b)","pm",0.017772363163913,0.738578543962191,-0.0866010303940882,0.122145756721914,0.753867610244618,FALSE,"cardio_sbp","cog_rt"
"120","heart_latent_pc2","heart_latent_pc2","~","cardio_sbp","a",0.0807725589197766,1.46693768243722e-11,0.0573229694112731,0.10422214842828,7.82366763966517e-11,TRUE,"cardio_sbp","cog_rt"
"121","heart_latent_pc2","cog_rt","~","cardio_sbp","c",-0.0358690618373398,0.0119501022979442,-0.0638375800654999,-0.00790054360917972,0.0119501022979442,TRUE,"cardio_sbp","cog_rt"
"122","heart_latent_pc2","cog_rt","~","heart_latent_pc2","b",-0.0413892569788935,0.000139305237335074,-0.0626843384594976,-0.0200941754982894,0.000247653755262355,TRUE,"cardio_sbp","cog_rt"
"123","heart_latent_pc2","de",":=","c","de",-0.0358690618373398,0.0119501022979442,-0.0638375800654999,-0.00790054360917972,0.0119501022979442,TRUE,"cardio_sbp","cog_rt"
"124","heart_latent_pc2","ie",":=","a*b","ie",-0.00334311619797345,0.00090960832817788,-0.00531845919848657,-0.00136777319746033,0.00485124441694869,TRUE,"cardio_sbp","cog_rt"
"125","heart_latent_pc2","te",":=","c+a*b","te",-0.0392121780353133,0.00592996650312072,-0.0671427084982847,-0.0112816475723418,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"126","heart_latent_pc2","pm",":=","(a*b)/(c+a*b)","pm",0.0852570901560924,0.0327782318640042,0.00698199621676766,0.163532184095417,0.174817236608022,FALSE,"cardio_sbp","cog_rt"
"127","heart_latent_pc3","heart_latent_pc3","~","cardio_sbp","a",0.0117713499745145,0.413771165154537,-0.0164583350360129,0.0400010349850419,0.509256818651738,FALSE,"cardio_sbp","cog_rt"
"128","heart_latent_pc3","cog_rt","~","cardio_sbp","c",-0.0393639001894204,0.00573708718890087,-0.0672927564029686,-0.0114350439758722,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"129","heart_latent_pc3","cog_rt","~","heart_latent_pc3","b",0.0128807275104113,0.154577570622442,-0.00485367627867574,0.0306151312994984,0.207996383021064,FALSE,"cardio_sbp","cog_rt"
"130","heart_latent_pc3","de",":=","c","de",-0.0393639001894204,0.00573708718890087,-0.0672927564029686,-0.0114350439758722,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"131","heart_latent_pc3","ie",":=","a*b","ie",0.000151623551451408,0.478473994226503,-0.000267668007349176,0.000570915110251992,0.695962173420369,FALSE,"cardio_sbp","cog_rt"
"132","heart_latent_pc3","te",":=","c+a*b","te",-0.039212276637969,0.00592984094593718,-0.0671428069438642,-0.0112817463320738,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"133","heart_latent_pc3","pm",":=","(a*b)/(c+a*b)","pm",-0.00386673675826799,0.493686177687637,-0.0149392464883747,0.00720577297183872,0.718088985727472,FALSE,"cardio_sbp","cog_rt"
"134","brain_latent_grey","brain_latent_grey","~","cardio_sbp","a",-0.0186717920982257,0.12261557323529,-0.0423756167068144,0.00503203251036292,0.178349924705876,FALSE,"cardio_sbp","cog_rt"
"135","brain_latent_grey","cog_rt","~","cardio_sbp","c",-0.040373493085934,0.00455595079272464,-0.0682672127029912,-0.0124797734688767,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"136","brain_latent_grey","cog_rt","~","brain_latent_grey","b",-0.062193720017211,7.20416126753776e-09,-0.0832610301319298,-0.0411264099024923,1.9211096713434e-08,TRUE,"cardio_sbp","cog_rt"
"137","brain_latent_grey","de",":=","c","de",-0.040373493085934,0.00455595079272464,-0.0682672127029912,-0.0124797734688767,0.00745514199380154,TRUE,"cardio_sbp","cog_rt"
"138","brain_latent_grey","ie",":=","a*b","ie",0.00116126820997662,0.135800295903248,-0.000364624856682696,0.00268716127663594,0.310400676350282,FALSE,"cardio_sbp","cog_rt"
"139","brain_latent_grey","te",":=","c+a*b","te",-0.0392122248759573,0.00592990698681906,-0.0671427553367659,-0.0112816944151488,0.00592996650312072,TRUE,"cardio_sbp","cog_rt"
"140","brain_latent_grey","pm",":=","(a*b)/(c+a*b)","pm",-0.0296149533378976,0.199154518279964,-0.0748220133441704,0.0155921066683752,0.455210327497061,FALSE,"cardio_sbp","cog_rt"
"141","brain_latent_atrophy","brain_latent_atrophy","~","cardio_sbp","a",-0.00860738376205322,0.469288437419807,-0.031920391872031,0.0147056243479245,0.536329642765494,FALSE,"cardio_sbp","cog_rt"
