"","Mode1","Mode2","Mode3","Mode4","Mode5","Mode6","Mode7","Mode8","Mode9","Mode10"
"heart_shape_MajorAxis_RV_ES",-0.617186845183282,-0.206378340682351,0.0454376707516323,-0.0330591493996591,-0.03912423874222,0.0644422836056315,0.0257719816640715,-0.0374877920972192,0.0145255448563212,0.119474578392566
"heart_shape_MinorAxis_RV_ES",-0.560635955570269,-0.338818719018532,0.0396024246959443,0.0431949096861781,0.0689817960699958,0.0211166323038824,0.0765790316539083,-0.018348593828991,0.00622023707721181,-0.00167882897373687
"heart_shape_LeastAxis_RV_ES",-0.703846523486322,-0.18518841317051,0.0781140972911663,0.133348003671838,-0.00747852276405173,0.0654618199387674,0.0881459485777427,-0.0653575800158897,0.050694832016703,0.0433397946770472
"heart_shape_Elongation_RV_ES",-0.171712126691508,-0.202665746520865,0.00373853328756872,0.0692995260077476,0.104342958450892,-0.0199419036103521,0.0558368101604974,0.00802677489433239,-0.00378557648660177,-0.0785664942675737
"heart_shape_Flatness_RV_ES",-0.185156169645783,0.00481036280284811,0.0394363922780835,0.173375520481406,0.0292218572637939,0.0100782606104092,0.0642050815541639,-0.0355726390884723,0.0378779483394879,-0.0610497969304052
"heart_shape_Volume_MYO_ED",-0.888935218200126,-0.0505684215888841,-0.120030921851874,-0.0544987358479561,0.0239179930944746,0.0368240382955198,0.0400769138726001,-0.0724736701833935,-0.0126655680277115,0.0636440508818507
"heart_shape_SurfaceArea_MYO_ED",-0.814257811492708,-0.194422628365659,-0.0935688680602202,-0.0256485903587677,0.00969941841970347,0.101302602018337,0.0559659266762465,-0.0803404482010466,0.0112406736316221,0.0632560238518793
"heart_shape_SurfaceAreatoVolumeRatio_MYO_ED",0.783366379395191,-0.145444085518877,0.106721775333629,0.045367974880036,-0.0437906899879864,0.0373143283286283,-0.0244190546093235,-0.00289294353327598,0.0550785139573943,-0.0181302371873844
"heart_shape_Sphericity_MYO_ED",-0.384757957871302,0.330180445101036,-0.0723584576660165,-0.0569765191042226,0.0446192151452798,-0.137533226093499,-0.0175006612054556,0.0429886529429599,-0.069524181834265,-0.00583710797662311
"heart_shape_Max3Ddiameter_MYO_ED",-0.629840366738527,-0.149834193676202,-0.0852594442134614,-0.00333028721295354,-0.0139766023000715,0.0693043056008002,-0.00747937005515906,-0.0325433188395151,0.0104778943487737,0.0167980115372388
"heart_shape_Max2DdiameterSlice_MYO_ED",-0.501257711406293,-0.136798782869814,-0.0894688133613551,-0.0126970757822719,0.0288881953177806,0.0587896968140745,-0.017498773394598,-0.104565434986173,-0.0168721833352535,0.0597914151443997
"heart_shape_Max2DdiameterColumn_MYO_ED",-0.755724590599864,-0.179793272056205,-0.0883894850273155,-0.0130939806700226,-0.00492206238698573,0.107229009095162,0.0223169888550144,-0.0262149242694886,0.00257622488830628,0.0319806345221694
"heart_shape_Max2DdiameterRow_MYO_ED",-0.635271164120173,-0.170480351555698,-0.0703936986007106,-0.0186430361694048,-0.00327393820534908,0.0781015034414996,-0.00786753262061791,-0.024127533742791,-0.00532711429424934,0.0202074329782332
"heart_shape_MajorAxis_MYO_ED",-0.733374607373615,-0.152677039153333,-0.0979467679201603,-0.00341483412725803,-0.0332624509898587,0.115600057672031,0.0187296730285611,-0.0410972523529948,0.047350467502826,0.0420848249313732
"heart_shape_MinorAxis_MYO_ED",-0.692913830406469,-0.232855701652004,-0.0667860752158052,0.0118870559195339,0.0329742479605252,0.124024879116521,0.0590713314080589,-0.0696452664319972,-0.0129197515028766,0.0756409353698233
"heart_shape_LeastAxis_MYO_ED",-0.729331224021667,-0.275433870852274,-0.0377484083555458,-0.0072112666871459,0.0437006530484854,0.0876745651226464,0.0961801150238265,-0.0588021793771967,0.00489801016506545,0.0667685661341863
"heart_shape_Elongation_MYO_ED",0.126962535899403,-0.0726310113995672,0.0476938587428768,0.0171621927333565,0.0660957567437513,-0.00573311612568335,0.0277378140644208,-0.0293816350104152,-0.0628279453161554,0.0425484132228203
"heart_shape_Flatness_MYO_ED",0.0935233699944825,-0.122640504364816,0.0817537444780328,-0.00469626985132182,0.0813387851329679,-0.0493801156967064,0.0772553658678576,-0.0193988956895557,-0.0416588477692486,0.0331655309771173
"heart_shape_Volume_MYO_ES",-0.887517977051951,-0.00967512088289851,-0.127721796636635,-0.0696564635836279,0.0222378554065403,0.0365828529781129,0.0336566611288164,-0.066912065015134,-0.023640067606618,0.0622316897878178
"heart_shape_SurfaceArea_MYO_ES",-0.828408706495005,-0.151226672133097,-0.0795642980636878,-0.0256440620129618,0.00978465327442824,0.053170410311418,0.0330495294280493,-0.113369212838744,-0.0138148067661364,0.056720174872667
"heart_shape_SurfaceAreatoVolumeRatio_MYO_ES",0.654068809932898,-0.205649882324348,0.135288496689243,0.0791771809268009,-0.0490650512397891,-0.0280072652689077,-0.0312482530479515,-0.0563546479352657,0.0171387039148644,-0.0275367755345685
"heart_shape_Sphericity_MYO_ES",-0.0549914444632374,0.349137302753275,-0.0934146656554629,-0.0928009265870818,0.0398646128633739,-0.0234165679491626,-0.000173835446874618,0.126501146250866,-0.0058541791696949,-0.00264166492072633
"heart_shape_Max3Ddiameter_MYO_ES",-0.589736286415437,-0.120681588360847,-0.0429056176638213,-0.0236889961916342,0.0119635742015422,0.0549832271823025,-0.012155108295246,-0.0542939380576316,0.0108991794806467,0.0271575033222829
"heart_shape_Max2DdiameterSlice_MYO_ES",-0.489419944914483,-0.0579970197505951,-0.0669850839723965,-0.0295432895107053,-0.0325692391808524,0.0624659860740646,-0.03743380328219,-0.0494601422472518,0.0130960307524202,0.0516164567455158
"heart_shape_Max2DdiameterColumn_MYO_ES",-0.78607231046361,-0.147899532325815,-0.0570939853760143,-0.0175484079176236,0.0357852918064864,0.0545621554993113,0.0191513212574445,-0.0758214645901917,-0.00541410131287602,0.0275360250876128
"heart_shape_Max2DdiameterRow_MYO_ES",-0.610848518388508,-0.122566697727599,-0.0408227431077493,-0.028571468179718,0.0236722672124325,0.0395154481832919,0.00907826075029957,-0.0653518393061696,-0.0101626322166376,0.0326736143003532
"heart_shape_MajorAxis_MYO_ES",-0.77581356145092,-0.145849530942181,-0.056082979050328,-0.000149405393057405,0.0200798449628773,0.0625901346304664,0.00694762923947204,-0.0759970059681025,0.0128787336917987,0.0199625793167926
"heart_shape_MinorAxis_MYO_ES",-0.756170214986868,-0.160878096299369,-0.0551317808949182,-0.00629275641880974,0.000655936736201244,0.0767283214432337,0.053308472167892,-0.114438134518257,-0.0091108907804811,0.0668222409574264
"heart_shape_LeastAxis_MYO_ES",-0.764296125751315,-0.23623609432454,-0.0496659270068442,-0.00369899354112537,0.0188103036464374,0.0411470519203993,0.0680279215113305,-0.10122446074477,-0.0241548770435307,0.0653760100669674
"heart_shape_Elongation_MYO_ES",0.16768431698294,0.00542827357553553,0.0133402169403972,-0.00729466261857688,-0.0339775891902862,-0.00429216940287267,0.0366524922785242,-0.0431498079269362,-0.019699344755275,0.0653584057583194
"heart_shape_Flatness_MYO_ES",0.142485754221851,-0.103538976692358,0.018278944143901,-0.00610588137447434,-0.0099140702924819,-0.0528344619551401,0.0664803802645243,-0.0267227451682229,-0.0365931568167729,0.0617105951052303
"heart_intensity_Energy_MYO_ED",-0.415160371492522,-0.260170804633268,0.521891848268204,-0.110215359359734,0.091406833712044,0.0208110281023301,0.058021033905491,-0.0461597279397471,-0.055490978991881,-0.0469134759580216
"heart_intensity_TotalEnergy_MYO_ED",-0.457094595328447,-0.227708256378847,0.485569126997632,-0.102148325962294,0.0795677061166524,0.0151240853679212,0.052238375700506,-0.0548808973861405,-0.0444199729436703,-0.0458030027239915
"heart_intensity_Entropy_MYO_ED",0.464635884220643,-0.133139922795478,0.114413476302711,-0.0250118771634477,0.022645427443866,0.0519541542769187,0.0926174946099012,0.148840454995903,0.0303743731429512,0.131819871132583
"heart_intensity_Minimum_MYO_ED",0.0467339519849068,-0.0945120397766777,0.457117334665709,-0.0725383978888829,0.0453586055766595,0.0490604179275202,-0.0475482135219366,-0.0855390178893423,-0.0422405741982742,-0.0624717073497327
"heart_intensity_Percentile10_MYO_ED",-0.134244589136794,-0.213561738717663,0.635849597269951,-0.0852135107190198,0.0530474147942027,-0.0220351007941777,0.00191952767401234,-0.0771029524302854,-0.0719381980462558,-0.0791014396715091
"heart_intensity_Percentile90_MYO_ED",0.154100715977135,-0.240511689578328,0.559123348027616,-0.0732479440839866,0.0485982385893914,0.00389465051753129,0.0495859238386069,-0.0022200775303428,-0.0302709961893295,-0.0151887351314329
"heart_intensity_Maximum_MYO_ED",0.156347365554969,-0.170713147991519,0.392567771157434,-0.0587901826328093,0.068083413679896,0.0285644462028363,0.10081001578616,0.0928310784332046,-0.0951635427262216,0.0382816352643595
"heart_intensity_Mean_MYO_ED",-0.0101579636325328,-0.221314321006725,0.641588184920569,-0.0987687729548826,0.0506261770798131,-0.0153378450027204,0.00419420661139851,-0.0288968169224266,-0.0529869621389709,-0.0569057973143941
"heart_intensity_Median_MYO_ED",-0.0529879030590143,-0.200099558107736,0.645194696680454,-0.105285994407043,0.0422479984268188,-0.0256936090936381,-0.0238338042673908,-0.0234139251313335,-0.0518412482310903,-0.0729290320323494
"heart_intensity_InterquartileRange_MYO_ED",0.396472368409692,-0.0119034997523064,-0.00816805973996813,0.000935649307282548,0.0338491222615176,0.0718434027214673,0.0748964893958464,0.0824759925982735,0.0480279953999218,0.121403484604435
"heart_intensity_Range_MYO_ED",0.159568119677428,-0.167455043982173,0.347718032751402,-0.0514377332416234,0.0655897157987093,0.0228396368305728,0.114989489783875,0.112393438383825,-0.0949745370849769,0.0505860155416956
"heart_intensity_MeanAbsoluteDeviation_MYO_ED",0.469282422715922,-0.0995629033094082,0.0697970358810488,-0.0100652446114128,0.0318138614476901,0.0468211333217055,0.116681163070984,0.12232796383876,0.0426954175495896,0.116552525943472
"heart_intensity_RobustMeanAbsoluteDeviation_MYO_ED",0.422756104930057,-0.0275789649343294,-0.0192438112246148,0.00620795695634311,0.0247623601133201,0.0686839866529352,0.0821154804625383,0.0948004224972328,0.0538964776117404,0.123412108204392
"heart_intensity_RootMeanSquared_MYO_ED",0.0225631111099598,-0.223918913891313,0.630809936587972,-0.097070364993453,0.0515254717586852,-0.0147008994478851,0.014971565976011,-0.0166127368431403,-0.0512300438665101,-0.049754714463755
"heart_intensity_Skewness_MYO_ED",0.151192234579582,-0.0286667058529611,-0.0284100912997124,-0.0010246803747745,0.00665363097210539,0.010074700957309,0.131048687668978,0.0527313904640375,-0.0780615093386693,0.0777201656863383
"heart_intensity_Kurtosis_MYO_ED",-0.0525874266953696,-0.0253143987351497,0.186352859373173,-0.0259102951066231,-0.00349424450493462,-0.0348263509640942,0.0430972380970837,0.0443463003216604,-0.129970485233171,-0.0117026379788281
"heart_intensity_Variance_MYO_ED",0.335135273968156,-0.110732633091289,0.12658659155865,-0.0186106723936558,0.049134865869479,-0.0116379927482898,0.0990796845483167,0.125064773846825,-0.0279376734650166,0.0559612388550182
"heart_intensity_Uniformity_MYO_ED",-0.396757898382074,0.0598145303524001,-0.00904080879927168,0.0214541087234659,0.00622496792082691,-0.0759864438269661,-0.0504382859563721,-0.1150582690916,-0.0236829454121761,-0.132048931303242
"heart_intensity_Energy_MYO_ES",-0.411624552887713,-0.360430319977577,0.48478570858894,-0.0412551827034718,0.115677113146544,0.017104516055758,0.0584700046196756,-0.0351077724477935,-0.0495771080886329,-0.0176534128695363
"heart_intensity_TotalEnergy_MYO_ES",-0.44825546066417,-0.335668628245553,0.455536668297865,-0.0336950616772495,0.107816764815956,0.0125220580275607,0.0510640357820927,-0.0429506886356217,-0.0400674822316962,-0.0167146416384789
"heart_intensity_Entropy_MYO_ES",0.110524831011955,-0.264779185289444,0.0765960028612049,0.0710449990941317,0.0444120792448248,-0.00647408329370374,0.146397290956603,0.111430214444809,0.0502090486305419,0.142093149193027
"heart_intensity_Minimum_MYO_ES",0.0142355093139409,-0.11140618153375,0.427696565900741,-0.0491976217980613,0.114968068691809,0.0635773988731214,-0.025678574873592,-0.105092791392539,-0.0504940233783935,-0.051616743282282
"heart_intensity_Percentile10_MYO_ES",-0.045215118174006,-0.305763109825448,0.638961459386061,-0.0487565249477799,0.0651567318484254,-0.034610262687725,-0.0100533152053634,-0.0557851551336335,-0.0552619448842096,-0.0549823049722019
"heart_intensity_Percentile90_MYO_ES",-0.00874523087460916,-0.382515877996526,0.566405633479173,-0.00409334726152205,0.0798912884493729,-0.0270205666289124,0.0577266820900395,0.00236052247266879,-0.0277441561858979,0.00481432159338286
"heart_intensity_Maximum_MYO_ES",0.0229607060538186,-0.283785311547767,0.482879560558421,-0.0282263160092701,0.087622235369757,-0.0434137165411574,0.0915072653722261,0.0227499807289721,-0.0162019190072447,-0.0130788443274988
"heart_intensity_Mean_MYO_ES",-0.0208139802776734,-0.376218577952533,0.616836204648597,-0.0148392024956537,0.0806619830585808,-0.0221149795762232,0.015852775346474,-0.0200421114041358,-0.0432146139174836,-0.0210924213984247
"heart_intensity_Median_MYO_ES",-0.0156552834461723,-0.391104608905397,0.604583614863677,-0.00163538883811624,0.0844809298138657,-0.0123099595757016,-0.00112170845082524,-0.0158635738080208,-0.0460391618443659,-0.0183313073553084
"heart_intensity_InterquartileRange_MYO_ES",0.0616897595230528,-0.273863083919554,0.0549124454366646,0.10474707288717,0.0472559221808344,0.0605678293300638,0.113553967659572,0.0686267687272753,0.0443404375041837,0.13885833638322
"heart_intensity_Range_MYO_ES",0.0217731021167746,-0.286650449336916,0.423025579902688,-0.0181503440676257,0.0666062371761734,-0.0657663668013235,0.109175730086352,0.0539735826172873,-0.00436907477875209,-0.00057595223505796
"heart_intensity_MeanAbsoluteDeviation_MYO_ES",0.0814472416185962,-0.286470421685985,0.104243869192505,0.0724210023332819,0.0491965448708924,0.0112420277831989,0.137795049214732,0.0927988495813857,0.0397508796875682,0.117065539370884
"heart_intensity_RobustMeanAbsoluteDeviation_MYO_ES",0.0601358185422751,-0.276768364302285,0.0567868601753751,0.0978257295936672,0.0476281806410136,0.0491474658347641,0.121805940574539,0.0730623977249818,0.0421980601152589,0.142997034577141
"heart_intensity_RootMeanSquared_MYO_ES",-0.0165784086497694,-0.381423495926551,0.609884802973018,-0.0117878043213326,0.0811457105211639,-0.0240124850027951,0.0227274267664973,-0.0142224725274842,-0.0416452454194737,-0.017524980056539
"heart_intensity_Skewness_MYO_ES",-0.00434281100376281,0.210135838127546,-0.0985991038859988,-0.0779772338545729,-0.0184250265976419,-0.011274531337233,0.133735403188713,-0.0493161412327251,0.015128361442835,-0.0173871175021973
"heart_intensity_Kurtosis_MYO_ES",0.00593593578191096,0.0176635430034509,0.173835064568573,-0.0771160565466963,0.0352441042538933,-0.0825157964290293,0.0201348379760676,-0.0695390983221909,0.0102308078448502,-0.0715385344099194
"heart_intensity_Variance_MYO_ES",0.06399751056426,-0.219204834766716,0.127525022123152,0.0405033535750224,0.0681121857295042,-0.0335901719300514,0.112422035361424,0.0937135664489107,-0.00546359040027742,0.0439909961690205
"heart_intensity_Uniformity_MYO_ES",-0.080781088679877,0.215398907935098,-0.0123607107069928,-0.0837683881100723,-0.0389134222874127,-0.0259005746595777,-0.117198981552921,-0.0877096341909059,-0.0436459524924073,-0.15387080056167
"heart_texture_Autocorrelation_glcm_MYO_ED",-0.00693660323552125,-0.211065566900355,0.566410239978403,-0.106375183421676,0.0381387044589345,-0.031063107678724,0.0226242622994132,-0.0170954933140135,-0.0328984012980108,-0.0536994107269652
"heart_texture_JointAverage_glcm_MYO_ED",-0.0134558599477472,-0.223318058541203,0.588916448559659,-0.103796959882489,0.0374924062903489,-0.0252054439116653,0.0010280783437725,-0.0294559822616808,-0.0330306614385308,-0.0351589948299031
"heart_texture_ClusterProminence_glcm_MYO_ED",0.0756656584217807,-0.0191501466054299,0.00899491183754348,0.0197929676371969,0.0281184788798506,-0.0638105615896944,0.0365010314785299,0.0712487085443363,-0.101747525624062,-0.0021460352344377
"heart_texture_ClusterShade_glcm_MYO_ED",0.137087286672843,-0.036549134327414,-0.00424639311361901,0.0252100486917042,0.0272041973436898,-0.0470897568056428,0.0913553451505401,0.078577381643492,-0.0874806511837415,0.0332801800103703
"heart_texture_ClusterTendency_glcm_MYO_ED",0.265765551988489,-0.0771434464004281,0.0825649200983992,-0.0130433684833023,0.0450666829652792,-0.0114389042663006,0.0851790483362872,0.123408999793038,-0.0323669230091214,0.0555821176853949
"heart_texture_Contrast_glcm_MYO_ED",0.452335959056275,-0.140797083218047,0.126395593338726,0.00627159828351512,0.0398692346556045,-0.000555336738301516,0.107378731005072,0.117025466975332,0.0170928003306318,0.0695455186330817
"heart_texture_Correlation_glcm_MYO_ED",-0.342383028182216,0.0912725377479358,0.00853345902424182,-0.107903548930977,0.0141201817261664,0.0179122247316187,-0.00297359756764543,0.00079789000647402,-0.0228636655117656,0.0158181362914498
"heart_texture_DifferenceAverage_glcm_MYO_ED",0.54264335576263,-0.138929603101459,0.0766709504006572,0.0182059817330936,0.00397908183216341,0.0358249279041192,0.0928399252223118,0.11942304206191,0.0486440553451707,0.105563935759204
"heart_texture_DifferenceEntropy_glcm_MYO_ED",0.563699320498694,-0.173906645467364,0.10114824058722,0.0086951809103828,0.0112735410902207,0.0419111836009941,0.128379744797299,0.134793751616861,0.0621223833232858,0.11353216066753
"heart_texture_DifferenceVariance_glcm_MYO_ED",0.395386741447093,-0.152947492052497,0.169755609131648,-0.00356789542860896,0.0513522589409966,-0.00655950597025871,0.134990390480759,0.119459919903116,0.00909001679937211,0.0609241570312726
"heart_texture_JointEnergy_glcm_MYO_ED",-0.342885792898446,0.0493860198538626,-0.0132624664632636,0.0248819666594895,0.0233073735620424,-0.0718300766172598,-0.0362215867638349,-0.103897024789188,-0.00984198058859452,-0.118249655883156
"heart_texture_JointEntropy_glcm_MYO_ED",0.45523657880602,-0.12615498828874,0.0940948861515683,-0.0141231172300363,0.00335317476392728,0.0489460423982749,0.0857830780025157,0.138298336033662,0.0410659359022128,0.126977298254736
"heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ED",0.390671035864766,-0.151921894197228,-0.0628703344182496,0.130396436926179,-0.0392118229381952,0.0370275750159844,-0.00475996728852277,0.0150710798447965,0.0638681405056765,-0.010949437963546
"heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ED",-0.173174390862781,0.0596277885717568,0.13175932912879,-0.133226532979406,0.0360119629764469,0.00359590303705944,0.0348366876755987,0.0432986241809187,-0.0275197753786355,0.0528995299396739
"heart_texture_InverseDifferenceMoment_glcm_MYO_ED",-0.5472876600912,0.123885873117011,-0.0409223494693706,-0.0247041504939888,0.0155300963674054,-0.0506648423589314,-0.0746575240220008,-0.112838967253747,-0.0566637650531069,-0.115782584152605
"heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ED",-0.174231056773629,-0.102256232575068,0.353681774676212,-0.0896333937477203,0.0784638789138357,0.0227914556641158,0.0249983450380406,0.0162431407871936,-0.112607089258946,0.0129940720458885
"heart_texture_InverseDifference_glcm_MYO_ED",-0.534739178443798,0.117524395097532,-0.0378863145674279,-0.024876448334907,0.0187917970858912,-0.0525539759097136,-0.0677103336504756,-0.112592402268171,-0.0514218071780241,-0.113863475829681
"heart_texture_InverseDifferenceNormalized_glcm_MYO_ED",-0.27980113258346,-0.0676177760374339,0.307635116465162,-0.0832176191471637,0.0751586359505999,-0.00438955079337608,0.0228283543748577,-0.0106634377772083,-0.115148807776723,-0.0247293675131173
"heart_texture_InverseVariance_glcm_MYO_ED",0.337250793515339,-0.0393038321294874,-0.0114818913497327,0.0247313223625413,-0.0487053598066084,0.0628394420556788,-0.00611262305823054,0.0843032789717386,0.0069774174334947,0.0820712117172613
"heart_texture_MaximumProbability_glcm_MYO_ED",-0.288159856510597,0.0277428897853243,-0.032009195775238,0.0337130174702281,0.0268191853304869,-0.0547078098039312,-0.0290788343435071,-0.0944575822053709,0.00168651722680596,-0.103792803825705
"heart_texture_SumAverage_glcm_MYO_ED",-0.0134558551056958,-0.223318050693074,0.588916435582651,-0.103796898865286,0.0374924244241081,-0.0252054727682031,0.00102809261734385,-0.029456055812368,-0.0330307290001198,-0.035159014779799
"heart_texture_SumEntropy_glcm_MYO_ED",0.376655349206856,-0.110433299264396,0.105532087101053,-0.0340414050604255,0.0118828424137393,0.053416456176683,0.0848976467368,0.132600049835565,0.0312677081183499,0.123026956782101
"heart_texture_SumofSquares_glcm_MYO_ED",0.333915337918931,-0.100005728289001,0.09915382013012,-0.00715380486456669,0.0446763626884703,-0.00823781872484174,0.0948274399086759,0.124885780113924,-0.0172558660743608,0.0617085520162719
"heart_texture_Autocorrelation_glcm_MYO_ES",0.0136241217992164,-0.368998325881706,0.487808835019078,0.0370102762132564,0.0607779919481431,-0.0120303138735484,0.0324416370667646,0.0323936525739678,-0.0176491128599859,0.000650708606889437
"heart_texture_JointAverage_glcm_MYO_ES",0.0208168116000775,-0.374283638296375,0.500124948781999,0.0387157134263084,0.0521685427049845,-0.0143549820854708,0.00684862282962476,0.0180337642540963,-0.0116543198618268,0.00812110070545935
"heart_texture_ClusterProminence_glcm_MYO_ES",0.0130743439065653,-0.0202219772292957,-0.0155824152183107,0.0283452910159528,0.0400824167387715,-0.065695968020885,0.00353501436324695,0.05218996649544,-0.0918720267524987,-0.0180354887273216
"heart_texture_ClusterShade_glcm_MYO_ES",0.00243094126079196,0.0211349299463364,-0.0220874839843839,0.00978420296574897,0.0291545202317636,-0.0651995585559768,0.0213299590176761,0.0409530682506704,-0.0746551889616425,-0.0189490404282287
"heart_texture_ClusterTendency_glcm_MYO_ES",-0.0171635457156337,-0.186118009477817,0.0629946732328674,0.0517243974828509,0.0796391200525358,-0.0140338452762017,0.114528417775066,0.0899602477733916,0.000339009618506658,0.0944640190126738
"heart_texture_Contrast_glcm_MYO_ES",0.266924643600635,-0.104941180725449,0.088387999891023,0.00834142962942959,0.00665012987167662,-0.0485346546072061,0.108539461059181,0.0764227714016595,0.00596670758926075,0.0447015917446936
"heart_texture_Correlation_glcm_MYO_ES",-0.392001846550862,-0.189116486810584,0.0184852726540893,0.0705393342796696,0.0753902169741407,0.0528832115204267,0.0542812608856819,0.0279453761534687,0.0254674163671765,0.0975309346437703
"heart_texture_DifferenceAverage_glcm_MYO_ES",0.329975625079581,-0.0938452406029247,0.0274482383651829,0.0231467279146594,-0.0258848432756759,-0.0408359512504425,0.130731795250001,0.0701934805543787,0.0475482621444422,0.100669771114657
"heart_texture_DifferenceEntropy_glcm_MYO_ES",0.352859596412467,-0.133204432224854,0.0768808166167687,0.0059409564892964,-0.0110610394496583,-0.0340111411216999,0.143386982456469,0.0981445560348808,0.0430176518522872,0.10210462963078
"heart_texture_DifferenceVariance_glcm_MYO_ES",0.235771845322374,-0.11960600047188,0.129587956286744,-0.006933073622694,0.0252120971244243,-0.0441897396077082,0.104772065438355,0.087623443646002,-0.019824004319685,0.0273707709135301
"heart_texture_JointEnergy_glcm_MYO_ES",-0.124009105637197,0.143817041852863,0.0118225730728867,-0.0724871786331052,-0.00696422750164287,-0.0262273541314251,-0.117938800338081,-0.0817786614161393,-0.041693090938566,-0.145589538082305
"heart_texture_JointEntropy_glcm_MYO_ES",0.158778641133981,-0.201533681753061,0.0440195755096894,0.0629557942335221,0.0163761395132088,-0.00748994276574404,0.155738275480439,0.101533553299939,0.05774227694003,0.148474495255403
"heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ES",0.423507141309692,0.185500156585395,-0.0844887626532741,-0.0556161185250784,-0.0978386555938825,-0.052266986410829,-0.00677196559711975,-0.0308259188396545,-0.00195949277054902,-0.0564566798348943
"heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ES",-0.335243282521585,-0.228368530617873,0.0904161640035812,0.0734443793240257,0.0912773931005564,0.0598664204485599,0.0736870661159246,0.060222760057959,0.0176465825161169,0.0984759702433629
"heart_texture_InverseDifferenceMoment_glcm_MYO_ES",-0.335227094785783,0.0827423626676954,0.00140421811253598,-0.0291080286756747,0.0363829705571313,0.0376308397850283,-0.130211690048694,-0.0643168653001657,-0.057315125868948,-0.11629216686831
"heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ES",-0.175387812839042,-0.218879426582978,0.396711858809148,-0.0048438113448269,0.113119251338892,0.0177125549288711,-0.0178084905129098,-0.00245297868584822,0.00293952992934186,-0.0426723659197826
"heart_texture_InverseDifference_glcm_MYO_ES",-0.331687224719422,0.0770122174218745,0.0124949301684648,-0.0323176558572895,0.0386453506050474,0.0368936802519972,-0.129550843213608,-0.062132167472892,-0.056748141288873,-0.119477024342578
"heart_texture_InverseDifferenceNormalized_glcm_MYO_ES",-0.250907852383153,-0.147061538991842,0.328082195406366,-0.0229359572803049,0.10287371116734,0.0176685714425249,-0.0552986614463134,-0.0210406177465717,-0.0266055081936578,-0.0884949236823544
"heart_texture_InverseVariance_glcm_MYO_ES",0.294706657651979,-0.038525604792341,-0.0797280000987059,0.049210948680437,-0.0516114021490791,-0.0298703645982298,0.117724850259644,0.0449732009526541,0.0533871740199641,0.13408248896943
"heart_texture_MaximumProbability_glcm_MYO_ES",-0.110946013371321,0.128673153532022,0.0229666252466927,-0.0872147318117973,-0.0101780577482803,-0.0496740127731508,-0.110143057208017,-0.0489688849483147,-0.0563218801683267,-0.122935294956221
"heart_texture_SumAverage_glcm_MYO_ES",0.0208168004066522,-0.374283625278973,0.500124943612577,0.0387156687849743,0.0521685105026334,-0.0143549608372606,0.00684870018532425,0.0180337668305711,-0.0116543144574662,0.00812109129433217
"heart_texture_SumEntropy_glcm_MYO_ES",0.0455865067926707,-0.227485861154713,0.0435174081904696,0.075923350225762,0.0352373409905993,0.00670046786036535,0.153288633328264,0.102935454923189,0.0475395008125346,0.154734273818029
"heart_texture_SumofSquares_glcm_MYO_ES",0.0516624030033708,-0.175289897468911,0.0722940569083995,0.0436090085376263,0.065625382032682,-0.0231785047865838,0.118645845286471,0.0910283913774241,0.00173556074364147,0.0868689018078734
"heart_texture_SmallAreaEmphasis_glszm_MYO_ED",0.0139330282220987,-0.166332245014915,0.258954996754125,-0.0792184234083143,0.0263373873626766,-0.0916154262336351,0.0147743021535533,0.0526290417855658,0.0390407252928168,-0.0738927408623432
"heart_texture_LargeAreaEmphasis_glszm_MYO_ED",-0.732076898620795,0.0328048319970282,-0.036948975749251,-0.042610449104142,0.0113186276562057,-0.021746629076915,-0.0730866396618938,-0.0998413195330297,-0.0325395609904179,-0.0527988551497544
"heart_texture_GrayLevelNonUniformity_glszm_MYO_ED",-0.281936895483327,-0.14799853333442,-0.15882223298176,0.0292764066244183,0.0381992878115614,0.0769944040190468,0.123428927486669,-0.0543691958414148,0.013012198023142,0.0616117984841903
"heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ED",-0.248874535675909,0.209337115926696,-0.376277579599633,0.13486003883127,-0.0328180162248446,0.0510758732794364,-0.0822114395727906,-0.0714554504165263,0.00407163983612215,-0.058735798850873
"heart_texture_SizeZoneNonUniformity_glszm_MYO_ED",-0.281936895483327,-0.14799853333442,-0.15882223298176,0.0292764066244183,0.0381992878115614,0.0769944040190468,0.123428927486669,-0.0543691958414148,0.013012198023142,0.0616117984841903
"heart_texture_SizeZoneNonUniformityNormalized_glszm_MYO_ED",0.0186506354277319,-0.160667037865033,0.256902242968626,-0.0927883320738004,0.0242601955497988,-0.0904487040729288,0.0248145190417577,0.0508112946065867,0.0329139960956277,-0.0802204431724491
"heart_texture_ZonePercentage_glszm_MYO_ED",0.500163610688597,-0.179942884042604,0.159571362463,-0.0178700107328654,0.0272429271094449,-0.00385687776972969,0.121265146179878,0.0523222052918594,0.0283121136312637,0.0278473320469883
