"","Mode1","Mode2","Mode3","Mode4","Mode5","Mode6","Mode7","Mode8","Mode9","Mode10"
"heart_texture_DifferenceEntropy_glcm_MYO_ED",0.569718365618808,-0.271440981207654,0.0105608123551148,0.283833630964958,-0.0226502712020181,-0.0293410931928164,-0.145825657927214,0.0693570082478218,0.0377053738050452,0.0199088999404501
"heart_texture_DifferenceVariance_glcm_MYO_ED",0.389875333873521,-0.239873517312803,-0.0744898191049262,0.216317677800661,0.0152954734700253,-0.0235305781509787,-0.108039006823717,0.0308079692376868,0.0173800365254852,-0.0272595077600561
"heart_texture_JointEnergy_glcm_MYO_ED",-0.337854017071093,0.11954951424704,-0.00628058777912994,-0.240924133456576,0.0665307205190633,0.0211776245346335,0.0695162741046231,-0.10096214207753,0.0350622728287873,-0.0991834344678708
"heart_texture_JointEntropy_glcm_MYO_ED",0.450334132223307,-0.222940785773728,-0.0231843437720632,0.310762332079234,-0.0306324220875244,-0.0554089235851188,-0.113764918776012,0.101196418080231,0.00745807451174403,0.0557992153198194
"heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ED",0.39204958466101,-0.165146769649278,0.171521836682827,-0.0701392988595991,0.00990390483252124,0.129733118633543,-0.0402219786330226,0.0260350222206299,0.0949956775599246,0.00367618991750562
"heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ED",-0.17888468804673,0.0225307742260502,-0.19556361461695,0.192496270474587,-0.0243099279643499,-0.149500566985252,0.0230586561453731,0.0192984668074523,-0.061088926346492,0.0150764267647788
"heart_texture_InverseDifferenceMoment_glcm_MYO_ED",-0.54733882346112,0.209006655222688,-0.0457035391736235,-0.256872918612611,0.034579190984708,0.0164979489209192,0.132036566611267,-0.0971583801334354,-0.0280291293171177,-0.0434617655430416
"heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ED",-0.180605227185721,-0.191750065934938,-0.4126043351156,-0.0193281526848794,-0.0943627048378446,0.0634259324017338,0.0256334834231103,-0.0383070706709938,-0.0340444967735316,0.00689719699208369
"heart_texture_InverseDifference_glcm_MYO_ED",-0.534057378039776,0.201275286448296,-0.0435174756374055,-0.250146290093407,0.0358566834695591,0.0119340106051703,0.124999299178996,-0.0983016788897059,-0.0245620699367913,-0.0469728028265705
"heart_texture_InverseDifferenceNormalized_glcm_MYO_ED",-0.283490458063291,-0.121054538684496,-0.373626486311683,-0.0738406553327893,-0.0599533003331412,0.0585433441437144,0.0458309476946334,-0.0695783533165264,-0.0294615145208766,-0.0220377654151463
"heart_texture_InverseVariance_glcm_MYO_ED",0.329609167098384,-0.0902878054381224,0.0345849684411131,0.145048972931358,-0.0435169136354652,0.0275503169440205,-0.0457106080389618,0.0908662983718006,-0.00732730767532485,0.0723060452007345
"heart_texture_MaximumProbability_glcm_MYO_ED",-0.279066106536704,0.0956476762559165,0.0289716335891134,-0.236322593214064,0.0556378976579343,-0.00341163401077983,0.0367167134968466,-0.0907605207145775,-0.000392609540260969,-0.121881710283676
"heart_texture_SumAverage_glcm_MYO_ED",-0.0192319367406304,-0.394151379520373,-0.619980792830867,0.101562957596033,-0.000971555116237384,-0.0388832544680841,0.0616132032360971,-0.0106401733057691,0.0640667385581386,-0.0392177751133421
"heart_texture_SumEntropy_glcm_MYO_ED",0.369321654057902,-0.205569484240328,-0.0490672407181584,0.315931652659678,-0.0332161003709487,-0.0722595507232157,-0.0952604424422765,0.102750496289667,-0.0101132316140567,0.05364500647299
"heart_texture_SumofSquares_glcm_MYO_ED",0.302367380614416,-0.163165713840905,-0.0332194371828931,0.206406377487329,0.0297056360150125,-0.0419144155423058,-0.105404894784322,0.06686900147416,-0.0276369749352089,0.0140249999083868
"heart_texture_Autocorrelation_glcm_MYO_ES",0.015262966780558,-0.553296390486404,-0.414907469868624,0.0801111874534048,0.0199491968943099,0.051063416795846,0.0729686038052674,0.0413706642546432,0.0603144694864263,0.00048040431596233
"heart_texture_JointAverage_glcm_MYO_ES",0.0203426378070113,-0.562202265341434,-0.43443629800247,0.0649069258254371,0.0148992501828837,0.0529888730708238,0.0640325531302389,0.0489138836727369,0.048011319135854,0.00778786879162761
"heart_texture_ClusterProminence_glcm_MYO_ES",0.016201155074746,-0.0285399028229838,0.0266454604758515,-0.00700332479589068,0.0773051396511827,0.0359098253221403,-0.00808755992920896,0.0242037681279686,-0.085316579248415,-0.00174350647133727
"heart_texture_ClusterShade_glcm_MYO_ES",0.00587726982296093,0.0156501318394176,0.0247143353381826,-0.0126139096071217,0.0794962095563081,0.0155967164710939,-0.0281688277453546,0.0109595521239795,-0.0817137315628924,-0.015036752435566
"heart_texture_ClusterTendency_glcm_MYO_ES",-0.0155297676275621,-0.257166159654993,0.0235718842669028,0.140476142796202,0.100031115482955,0.0270579298394465,-0.0446269528033535,0.0900134396889154,-0.0591894623397165,0.0440840113256978
"heart_texture_Contrast_glcm_MYO_ES",0.264130982753474,-0.174507920410875,-0.00373935637911226,0.182097745423779,0.101928636552868,-0.0387002908320359,-0.103298481029087,0.0928250726138955,-0.00791231564752386,-0.0192761121291435
"heart_texture_Correlation_glcm_MYO_ES",-0.393764356731975,-0.252906100258977,0.0431633974013644,-0.00838033108974019,0.0299648508907148,0.0605470142327044,0.0469376108852572,0.0811522366060721,-0.067786564398596,0.134421572289834
"heart_texture_DifferenceAverage_glcm_MYO_ES",0.324494302440868,-0.161368959076255,0.060518015685346,0.226623503356995,0.0963130548610865,-0.0546401595927866,-0.139842081607623,0.114604532910067,0.0111898066990155,-0.016610151507775
"heart_texture_DifferenceEntropy_glcm_MYO_ES",0.347581902184904,-0.21369233700071,0.0192236870271689,0.258465965678991,0.0868972478580842,-0.0418634240256992,-0.136010134625589,0.0880322647109803,0.0273567383146393,0.00577355198416862
"heart_texture_DifferenceVariance_glcm_MYO_ES",0.230352209535749,-0.187939313569875,-0.0461117953226673,0.164461784757378,0.0893906568111461,-0.0158223971760852,-0.0801087955973944,0.0614040964983602,-0.0103707484751714,-0.00582091068624295
"heart_texture_JointEnergy_glcm_MYO_ES",-0.125872208900798,0.221660909168793,-0.101326676171729,-0.164587454064619,-0.0605114077119374,-0.0307663743387466,0.116653221783492,-0.139270129924782,0.0403771660113511,-0.087987652495252
"heart_texture_JointEntropy_glcm_MYO_ES",0.154795461617308,-0.297879150407973,0.0725597721536356,0.228699955840411,0.0977621099946111,-0.0137806766675121,-0.111927386217057,0.142127782255615,-0.00630159699283372,0.058719688599347
"heart_texture_InformalMeasureofCorrelation1_glcm_MYO_ES",0.424418009952331,0.251788106210729,0.0407883765498376,0.063669316523018,-0.0212998954614724,-0.0631823981165179,-0.0676289727497853,-0.0785287212583849,0.0769302849015822,-0.129740553851098
"heart_texture_InformalMeasureofCorrelation2_glcm_MYO_ES",-0.33591919290532,-0.313414275140851,-0.0152384002164922,0.0144359664033655,0.0386101442267627,0.0737683144604409,0.0307872212691571,0.0953816012665188,-0.0500619263741654,0.140091935527466
"heart_texture_InverseDifferenceMoment_glcm_MYO_ES",-0.329956918571996,0.144790816388261,-0.0860176339178829,-0.229169648693752,-0.0915644248044053,0.0554877209224297,0.145850356868391,-0.117850920430952,-0.0139096767316247,0.0136054105591386
"heart_texture_InverseDifferenceMomentNormalized_glcm_MYO_ES",-0.182367558981028,-0.305218056752605,-0.376170859683243,-0.0532543291290078,-0.0106145117427322,0.0387188674934863,0.0640417961954166,-0.0181436496749484,0.0168098204655648,0.00374834908336784
"heart_texture_InverseDifference_glcm_MYO_ES",-0.326814396935262,0.136343099956877,-0.0952596272821152,-0.225188468134359,-0.0906288183757105,0.0531457276903779,0.146114257103189,-0.117928925017009,-0.0114641185891674,0.0121473673570415
"heart_texture_InverseDifferenceNormalized_glcm_MYO_ES",-0.254613939650371,-0.197090650587514,-0.339237383680914,-0.115086540047312,-0.0323256540842198,0.0472281695958433,0.100634432236963,-0.065344173573804,0.00875372810284464,0.000645520899383301
"heart_texture_InverseVariance_glcm_MYO_ES",0.291410430080007,-0.0770464281107285,0.147294580923954,0.190599973288655,0.0784877249954161,-0.0374988218063143,-0.140250853699612,0.112105168203056,-0.00153758469269466,-0.00251248663887654
"heart_texture_MaximumProbability_glcm_MYO_ES",-0.112824657343908,0.19632482937369,-0.10226172361704,-0.144979853491631,-0.064400837097909,-0.0643966946465775,0.133485130381912,-0.146862108848124,0.0418627172612684,-0.070619937937365
"heart_texture_SumAverage_glcm_MYO_ES",0.0203426384489015,-0.562202266670081,-0.434436295424107,0.0649069307068542,0.0148992593698025,0.0529888678959603,0.0640325533504147,0.0489138886687921,0.0480113060671646,0.00778787149618344
"heart_texture_SumEntropy_glcm_MYO_ES",0.0426919569082324,-0.327610738861654,0.0754780653552526,0.198388292069665,0.0928018562812536,0.00649613744945368,-0.0845228662355995,0.144236543682642,-0.0239666374295643,0.088868359529815
"heart_texture_SumofSquares_glcm_MYO_ES",0.0485103005304574,-0.25055336143936,0.0183932181136956,0.156969280528981,0.105348155420884,0.0131410896078588,-0.0603970705961809,0.0950538266131537,-0.0501945696271745,0.0315529706594167
"heart_texture_SmallAreaEmphasis_glszm_MYO_ED",0.0109949265060645,-0.212273284973424,-0.212131926773285,0.093465642686961,0.0604492821756355,-0.0125839311781978,0.0552099312528239,0.0208277102533849,0.0480856295497924,-0.0307090696123888
"heart_texture_LargeAreaEmphasis_glszm_MYO_ED",-0.738487455601487,0.0770266846668436,-0.0297984421958827,-0.161171920807436,-0.0642219936871752,0.0513984402244067,0.109684722598037,-0.0611569152939895,-0.0765866812341346,-0.0163561179829792
"heart_texture_GrayLevelNonUniformity_glszm_MYO_ED",-0.274841687234107,-0.134849768094489,0.279766282694357,0.0963604610891642,-0.0601058165066994,0.104784888870632,-0.0794841868716189,0.0730912245638568,-0.0948321729297471,-0.0868832046051416
"heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ED",-0.247641405678545,0.354206218238941,0.337197179685099,-0.260327777854969,-0.00843772116296247,0.0993699182669855,0.0524695824526741,0.0198218324181113,-0.0303570794628827,-0.0330805677596316
"heart_texture_SizeZoneNonUniformity_glszm_MYO_ED",-0.274841687234107,-0.134849768094489,0.279766282694357,0.0963604610891642,-0.0601058165066994,0.104784888870632,-0.0794841868716189,0.0730912245638568,-0.0948321729297471,-0.0868832046051416
"heart_texture_SizeZoneNonUniformityNormalized_glszm_MYO_ED",0.0156867342653608,-0.209673785962206,-0.222261319605258,0.0928226206489737,0.055185587668807,-0.013355378606681,0.0684894264963474,0.0195218789178619,0.0607408124830601,-0.0283781630996033
"heart_texture_ZonePercentage_glszm_MYO_ED",0.522830735196413,-0.26033032956321,-0.0398184297326843,0.227000959188034,0.0308452235360914,-0.0428312836361915,-0.0954700369442439,0.0347557238313484,0.058102988464971,-0.118388436269338
"heart_texture_GrayLevelVariance_glszm_MYO_ED",0.155544056913822,-0.304069398196381,-0.382180744373657,0.190832822884163,0.0149160560720382,-0.00259012698328707,-0.0195659714874401,-0.0398303478962257,0.049784792514723,-0.0279771535493948
"heart_texture_ZoneVariance_glszm_MYO_ED",-0.739847246555885,0.073892189616745,-0.0289458349791806,-0.159769979255632,-0.0641632951504212,0.0516369549149141,0.109406655741347,-0.0613038673878596,-0.0770166962508486,-0.0179944421416441
"heart_texture_ZoneEntropy_glszm_MYO_ED",0.162905666560847,-0.264733006584568,-0.16626385372678,0.201587810876576,-0.0629652322847625,-0.0313795899914898,-0.140055899301446,-0.0308107534464487,-0.0634151360012345,0.0504249985116603
"heart_texture_LowGrayLevelZoneEmphasis_glszm_MYO_ED",-0.0748015481795843,0.32415385775134,0.481442142961219,-0.0527442637755873,0.0914852617370771,-0.080529618123808,0.00719304280486339,-0.0176748772858394,-0.0534150489058673,0.0459464472913426
"heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ED",0.148895383534403,-0.362171614293741,-0.480997817436748,0.14340077716367,-0.0496796336268003,0.0199342485342643,-0.0296398395708833,-0.0174028970620438,0.0456269985449105,-0.0433430080745203
"heart_texture_SmallAreaLowGrayLevelEmphasis_glszm_MYO_ED",-0.112418734873357,0.283011722958873,0.429085382239185,-0.0556441062574282,0.109959184022655,-0.0782969103201982,-0.0283560582315458,0.0109482726210754,-0.041743344210391,0.0322346585976081
"heart_texture_SmallAreaHighGrayLevelEmphasis_glszm_MYO_ED",0.157645957368028,-0.367621769750691,-0.474345403449374,0.160894951664604,-0.0396847620215234,0.0115491051818291,-0.00856662117557641,-0.0120851378996705,0.0512135122273155,-0.0565276918879626
"heart_texture_LargeAreaLowGrayLevelEmphasis_glszm_MYO_ED",-0.383896062420036,0.254234033833521,0.301280749204083,0.00197757916996613,-0.0119452258485267,0.0233328727623305,0.0834563417001531,-0.0529886273398308,-0.0348687272951944,-0.00627400318294061
"heart_texture_LargeAreaHighGrayLevelEmphasis_glszm_MYO_ED",-0.646017433606536,-0.112070905785003,-0.330603067143861,-0.15848054190949,-0.0524216648249765,0.0550964735388539,0.1186921154288,-0.0425780144131636,-0.00974100241588009,-0.00741123475721166
"heart_texture_SmallAreaEmphasis_glszm_MYO_ES",-0.0725545614559931,-0.123835460701991,-0.0401104974159737,0.0779617640874577,0.0271231335251475,-0.0220262241878392,0.0351287245075544,0.0378485786700871,0.0414365207802819,-0.0511697809176188
"heart_texture_LargeAreaEmphasis_glszm_MYO_ES",-0.648208535269747,0.17331881091309,0.00468800291100823,-0.126986836028692,-0.142391578203429,0.0726466703180081,0.0883825971187512,-0.114283868627137,-0.127243908762961,0.00615506871552589
"heart_texture_GrayLevelNonUniformity_glszm_MYO_ES",-0.32493612016864,0.0858963556589796,0.0649834408740328,0.154244763087351,-0.10697424166892,-0.0249136086243477,-0.0247143843952093,-0.0223376225116075,0.000399542086280484,-0.126991728591621
"heart_texture_GrayLevelNonUniformityNormalized_glszm_MYO_ES",-0.02670931610357,0.478114528982871,0.150910245038383,-0.159170670081555,-0.16622708143678,-0.0423673136010148,0.00251960933112669,-0.159564283582523,0.000940895494397658,-0.026568191816734
"heart_texture_SizeZoneNonUniformity_glszm_MYO_ES",-0.32493612016864,0.0858963556589796,0.0649834408740328,0.154244763087351,-0.10697424166892,-0.0249136086243477,-0.0247143843952093,-0.0223376225116075,0.000399542086280484,-0.126991728591621
"heart_texture_SizeZoneNonUniformityNormalized_glszm_MYO_ES",-0.058077053539841,-0.115889112371275,-0.0430119057654362,0.0800532981766848,0.0211900126767151,-0.0184233081623117,0.0420170555167795,0.02792406488668,0.0460454113988194,-0.056853432902119
"heart_texture_ZonePercentage_glszm_MYO_ES",0.373462626790574,-0.221004815312206,-0.100382958562973,0.209982348125869,0.0902043806475548,-0.0661051467697151,-0.0645061993286173,0.0954771118249712,0.131825448208739,-0.131409527391952
"heart_texture_GrayLevelVariance_glszm_MYO_ES",0.0997676482104944,-0.396548015321472,-0.218002555649117,0.133163381262301,0.0872996682218169,-0.00497792954764398,-0.00799881228552878,0.0533426391415462,0.0392677538955205,-0.0368430384884374
"heart_texture_ZoneVariance_glszm_MYO_ES",-0.655348578892266,0.170608780455362,0.00225799157607227,-0.124082475082966,-0.143621221273006,0.0695222393400382,0.0896691633664324,-0.114719317892938,-0.126915200708231,0.000729553851519423
"heart_texture_ZoneEntropy_glszm_MYO_ES",-0.0309067026901103,-0.387466835624689,-0.171685450909975,0.124790066080823,0.101752254008662,0.0562021348523819,-0.0540154773776064,0.127369325073018,-0.0155869789034573,0.0060287042921257
"heart_texture_LowGrayLevelZoneEmphasis_glszm_MYO_ES",0.0231119935060477,0.366569156206902,0.431943553171823,-0.0347782437365923,0.0202377559667742,-0.0820705431447221,-0.00197480676522311,-0.0569985653908062,-0.0345772256973905,-0.0675431177942788
"heart_texture_HighGrayLevelZoneEmphasis_glszm_MYO_ES",0.0220242272537289,-0.421454897108753,-0.382692282593373,0.0927453802989047,0.0366889220127725,0.0241682757211131,-0.00891104836737642,0.0285047974531821,0.0496840534339831,0.0110191456569835
"heart_texture_SmallAreaLowGrayLevelEmphasis_glszm_MYO_ES",-0.0100445877873176,0.3395113083828,0.394702218530787,-0.0213720138907269,0.0117296376664636,-0.0803083007367918,0.0268599947808532,-0.0499439568415956,-0.0185404351205937,-0.0723228746885069
"heart_texture_SmallAreaHighGrayLevelEmphasis_glszm_MYO_ES",0.0272871460691616,-0.425029928869948,-0.364958824271225,0.110286616869913,0.0396245086810271,0.00668839151334091,-0.00775677318481964,0.0340088009818314,0.0565645213784137,-0.00845340614186164
"heart_texture_LargeAreaLowGrayLevelEmphasis_glszm_MYO_ES",-0.294845209511727,0.347543919110077,0.20730244955321,0.00528870254837635,-0.0785574751249667,0.00221378282638779,0.0717821673704035,-0.0961695161128494,0.0133018504795028,-0.0850074229384063
"heart_texture_LargeAreaHighGrayLevelEmphasis_glszm_MYO_ES",-0.537002198049319,-0.212528975075266,-0.244674032157879,-0.139234829175081,-0.101241381706548,0.131974404727122,0.134753312904084,-0.0491706403253209,-0.0941122644676094,0.0615471870318168
"heart_texture_ShortRunEmphasis_glrlm_MYO_ED",0.636065945591841,-0.173231761793504,0.0927641262785305,0.163799417863709,-0.0041680841837149,-0.0259894933140016,-0.143479434978389,0.0951945222026657,0.0136724044397138,-0.0139593722286022
"heart_texture_LongRunEmphasis_glrlm_MYO_ED",-0.610453676974318,0.167534307692158,-0.0806610150846303,-0.157742723128737,-0.00253554898295699,0.00723244426604848,0.103649219254233,-0.093783485201229,-0.0487022128022831,-0.0392073245794153
"heart_texture_GrayLevelNonUniformity_glrlm_MYO_ED",-0.838669595861676,-0.0920313134418683,0.0451770043167339,-0.0333179745362231,-0.0552067739123679,0.107704064218687,0.0537827730229524,0.0184253946926997,-0.131398148927196,-0.0138571212153549
"heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ED",-0.438262857622553,0.188037737177832,-0.0143630083393931,-0.28226700329823,0.0935922883320784,0.0601331810458448,0.126952449532719,-0.0779693531864758,0.0232075885030907,-0.112935036190371
"heart_texture_RunLengthNonUniformity_glrlm_MYO_ED",-0.548302636912923,-0.27562460638919,0.12597202483265,0.198723637267854,-0.091670306610884,0.101057243578484,-0.0716625456436458,0.116447206770383,-0.174658473000536,0.0616681780995459
"heart_texture_RunLengthNonUniformityNormalized_glrlm_MYO_ED",0.62113705452689,-0.157221702003518,0.0980602369665599,0.160033850302731,0.00533820175335988,-0.0298187517424388,-0.147116997647644,0.0997808772818349,0.00657136407043343,-0.0305265068101423
"heart_texture_RunPercentage_glrlm_MYO_ED",0.614190516840912,-0.140331516117606,0.0931754980009919,0.162518830953577,0.0146973001579343,-0.0291750091611744,-0.133730922805919,0.101726862630141,0.0198869350787246,-0.0218111453921056
"heart_texture_GrayLevelVariance_glrlm_MYO_ED",0.282801850673667,-0.184368809743057,-0.0837501035087621,0.19789859330536,0.0168221755467549,-0.0148609152819657,-0.0955723691566836,0.0233002253301046,-0.0214345098252834,0.0173462929451297
"heart_texture_RunVariance_glrlm_MYO_ED",-0.59114953519897,0.155968871582151,-0.0790094431583318,-0.160594913305163,-0.0055337413619938,0.000932035503906159,0.0877401503528523,-0.0979263402879585,-0.0556943386370506,-0.045461700730915
"heart_texture_RunEntropy_glrlm_MYO_ED",-0.267813987282924,-0.157645651420943,-0.260180992679111,0.204484353326283,-0.0725392077521987,-0.0291805240344109,0.0353068330877312,-0.0709274303710069,-0.0141430496447622,0.0992407018864394
"heart_texture_LowGrayLevelRunEmphasis_glrlm_MYO_ED",0.0696715208299812,0.375698967632483,0.618374400165079,0.00193177854823431,0.0576372836403845,-0.0140844907024759,-0.0192713479397725,-0.0177154024257498,0.0109452902934245,0.018830815259349
"heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ED",0.0476469626535812,-0.382020116117854,-0.563627676039478,0.117081706734703,-0.00738555844998456,-0.0249897760625243,0.0177977786999866,-0.00781776357928155,0.054307543941819,-0.0325940354419775
"heart_texture_ShortRunLowGrayLevelEmphasis_glrlm_MYO_ED",0.123182409913843,0.357398825593449,0.627894183275933,0.00796300001764615,0.0653827313469239,-0.0216400692220678,-0.02995155192772,-0.0125149715173107,0.00920373649914259,0.0185024004254261
"heart_texture_ShortRunHighGrayLevelEmphasis_glrlm_MYO_ED",0.148682290569852,-0.389356213652275,-0.512176290795429,0.139274655442325,-0.0124205310076715,-0.0232527518160868,-0.0129846459767215,0.00840060310455852,0.0465323541333609,-0.0367515978185014
"heart_texture_LongRunLowGrayLevelEmphasis_glrlm_MYO_ED",-0.128352603146132,0.375837529056254,0.485252149874031,-0.00817220530507527,0.034900685654664,0.00160236598614952,0.0266923980581448,-0.0302495328282149,0.00299528407816391,-0.00975737139397554
"heart_texture_LongRunHighGrayLevelEmphasis_glrlm_MYO_ED",-0.353255790280039,-0.243578671835327,-0.592874280473302,-0.0147890799112286,-0.00113446690115768,-0.0196904025463169,0.100532828651398,-0.066714444886061,0.0431140461612153,-0.0257118663925755
"heart_texture_ShortRunEmphasis_glrlm_MYO_ES",0.409837297493231,-0.0968792078747064,0.119057750090299,0.166307000287299,0.121061717813186,-0.067816046350891,-0.17438513989676,0.113566570314977,0.0312438467337981,-0.100563185005011
"heart_texture_LongRunEmphasis_glrlm_MYO_ES",-0.466188094408323,0.125884457613612,-0.124048987084363,-0.152798637610044,-0.0954440543464607,0.0148541022289855,0.147929427334437,-0.0956960707393203,-0.0755854768760054,0.021195770281543
"heart_texture_GrayLevelNonUniformity_glrlm_MYO_ES",-0.791425002381687,0.0791454950932596,0.0402383430771689,0.00930185738537331,-0.107036707859835,0.068756915041942,0.000192020410975689,-0.0259134633884373,-0.142705302085444,-0.0780390646339932
"heart_texture_GrayLevelNonUniformityNormalized_glrlm_MYO_ES",-0.0808014866978415,0.380947423734736,-0.0631321381669843,-0.227558428340762,-0.079254919150836,-0.00935167327321211,0.049370591930531,-0.13316578526495,0.0183171195113744,-0.125155909637493
"heart_texture_RunLengthNonUniformity_glrlm_MYO_ES",-0.4408216129698,-0.153793242560066,0.127917377135917,0.195361649670197,0.0363581369809188,0.0163927441967534,-0.0925121272833203,0.122511591411018,-0.129382432857699,-0.047741150755042
"heart_texture_RunLengthNonUniformityNormalized_glrlm_MYO_ES",0.398069786127081,-0.0937461142972394,0.119312140910108,0.145106345508215,0.129056346431648,-0.0744271490997847,-0.173390707073294,0.130686272663397,0.0255524191893847,-0.116662861877076
"heart_texture_RunPercentage_glrlm_MYO_ES",0.435742117132134,-0.119538499227601,0.126868929334595,0.136865689945176,0.126575056335009,-0.0560013751103692,-0.170048380656256,0.128546398491557,0.0335171294055034,-0.0945700770142668
"heart_texture_GrayLevelVariance_glrlm_MYO_ES",0.0579951029425924,-0.289513239411986,-0.034684359796051,0.147795439038503,0.103622902554453,0.0114081205918898,-0.0183987837391723,0.075867967737781,-0.0256112066518961,0.0297553268134007
"heart_texture_RunVariance_glrlm_MYO_ES",-0.48509493977581,0.115854103455826,-0.127612385046455,-0.145053074881885,-0.0952367175603618,0.00907070018750038,0.142721440375699,-0.104189360740301,-0.0942465911877252,0.0221134005507395
"heart_texture_RunEntropy_glrlm_MYO_ES",-0.430379784916659,-0.283627270440026,-0.130270069383749,0.0763779678710617,-0.0248302055371069,0.0571955724020486,0.123007815169207,-0.00161326745923777,-0.0416034707482427,0.175776305425951
"heart_texture_LowGrayLevelRunEmphasis_glrlm_MYO_ES",0.0070190133374565,0.471761584641738,0.456286293257269,0.00311497740102013,0.000114605512898443,-0.0556397976519734,0.0134627891106388,-0.0555753352173284,0.0383350205895857,-0.0372955606744757
"heart_texture_HighGrayLevelRunEmphasis_glrlm_MYO_ES",0.00801444155206178,-0.534972696253869,-0.421225031441746,0.0886972162687609,0.0356305282677108,0.0356904153416112,0.0572306133314582,0.0420972100260119,0.059447586702867,-0.0032124616176301
"heart_texture_ShortRunLowGrayLevelEmphasis_glrlm_MYO_ES",0.0675354678312644,0.442435894636266,0.479909472753238,0.0169063816269021,0.0214732655309095,-0.06135173982529,-0.00822039670441194,-0.0392651389833966,0.0319582660678183,-0.0450417651348862
"heart_texture_ShortRunHighGrayLevelEmphasis_glrlm_MYO_ES",0.0838715467504166,-0.501895135486427,-0.373079208796213,0.127011839322081,0.062742931425166,0.00701337600019712,0.0102464740960439,0.059773715735569,0.0641890197374447,-0.0277384989998865
"heart_texture_LongRunLowGrayLevelEmphasis_glrlm_MYO_ES",-0.182249038762169,0.436610139213562,0.278757964274822,-0.0207341588668006,-0.0481568540524193,-0.0385298286923154,0.0817064466767654,-0.0676977917056231,0.024926964845977,-0.0531511170231827
"heart_texture_LongRunHighGrayLevelEmphasis_glrlm_MYO_ES",-0.27684241927648,-0.390728517814673,-0.408405275447634,-0.0687449369068051,-0.0404848793840269,0.0814784050520136,0.153748185631895,-0.0226956613569522,-0.00810920919785163,0.0433968402396574
"heart_texture_Coarseness_ngtdm_MYO_ED",0.728991860352956,0.196232181711128,-0.0439931525954103,-0.076600428877966,0.0966893561402956,-0.157705394332922,0.00204636574139079,-0.00806406598556312,0.12014494335424,-0.099501794235778
"heart_texture_Contrast_ngtdm_MYO_ED",0.270076538391024,0.136369068990372,0.37416690701867,0.0751498691465202,0.0789231011221607,-0.0598437445305203,-0.0816960043031211,0.0411600708974866,0.0329774058761386,0.0354671808519109
"heart_texture_Busyness_ngtdm_MYO_ED",-0.277789481485392,0.250265644972614,0.464812275745997,0.0112318853684249,0.0180814519760136,0.0110432151465193,0.0286973937432582,-0.0333751605662721,-0.0480209917759597,0.0197261702071121
"heart_texture_Complexity_ngtdm_MYO_ED",0.242956154481601,-0.244265693625424,-0.231987689332739,0.181225212363188,-0.0537876974968035,0.060130101882572,-0.0705908372893678,-0.00415001147379595,-0.00905175682913264,-0.00589978235687142
"heart_texture_Strength_ngtdm_MYO_ED",0.270210628141338,-0.091744381759719,-0.213281447588437,0.0773475960046982,-0.0199773216163149,0.0569482026158911,-0.0291842783749237,-0.0398546378970943,0.00853831271085958,-0.0460225812429255
"heart_texture_Coarseness_ngtdm_MYO_ES",0.646199512975205,0.0479133036678067,-0.0278291059846365,-0.0923470422031136,0.0631229415458193,-0.0940626516600069,0.06313260406983,0.0107570832298316,0.155242090802527,-0.0763631836225556
"heart_texture_Contrast_ngtdm_MYO_ES",0.130018741774483,0.123019666030923,0.360084479617356,0.10013169305524,0.0388589912753892,-0.0160476086973796,-0.0556222845745194,0.0722612236079621,-0.0308232718284133,0.0382322102709063
"heart_texture_Busyness_ngtdm_MYO_ES",-0.299677169529156,0.377925450789101,0.370896707806141,0.0614029857013825,-0.0697282499718163,-0.00617969226670877,0.0122620246245856,-0.0553543114676344,-0.0525045032029072,-0.0113762850005908
"heart_texture_Complexity_ngtdm_MYO_ES",0.0927934062903982,-0.285919103298144,-0.225923297912346,0.121054226537978,0.082024410109936,-0.0150175532708171,-0.0527246484530919,0.0387214593445324,-0.00473319122820096,-0.00600818178472941
"heart_texture_Strength_ngtdm_MYO_ES",0.168327388303987,-0.216337623999645,-0.246672545730119,0.0325685191879503,0.0625217719775798,-0.0285957429785637,-0.0252026080781686,0.0112667410470174,0.0471828246017422,-0.0590796926889202
"heart_texture_SmallDependenceEmphasis_gldm_MYO_ED",0.590347361008245,-0.273947663570303,-0.023534621182115,0.231785549308686,0.0274499248500173,-0.0533855896500483,-0.103810207843143,0.0525206855071187,0.046493060449407,-0.0974777406673204
"heart_texture_LargeDependenceEmphasis_gldm_MYO_ED",-0.585950923810671,0.122303624103618,-0.0903346372255186,-0.154812850129316,-0.0164771200599736,0.0151970668276295,0.120009177063022,-0.103506621766624,-0.0235017381060608,0.00760397462233705
"heart_texture_GrayLevelNonUniformity_gldm_MYO_ED",-0.80267901322461,-0.0504905970115434,0.00956192567318358,-0.0820843308588941,-0.0528467483296998,0.0760579220912465,0.0704938276372096,-0.0308917826710026,-0.105472042784763,-0.0379846079781098
